# Title: January - December 2020 Contiguous U.S. County Minimum Temperature
# Units: Degrees Fahrenheit
# Missing: -99
# Note: Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
KY-145,McCracken County,Kentucky,49.1,2.6,122,46.5
KY-147,McCreary County,Kentucky,46.7,3.1,126,43.6
KY-149,McLean County,Kentucky,47.6,1.7,110,45.9
KY-151,Madison County,Kentucky,46.8,2.7,126,44.1
KY-153,Magoffin County,Kentucky,45.5,2.4,126,43.1
KY-155,Marion County,Kentucky,46.4,2.4,124,44
KY-157,Marshall County,Kentucky,49.2,2.3,120,46.9
KY-159,Martin County,Kentucky,45.7,2.1,120,43.6
KY-161,Mason County,Kentucky,44.8,2.9,127,41.9
KY-163,Meade County,Kentucky,45.3,1.6,108,43.7
KY-165,Menifee County,Kentucky,45.2,2.1,123,43
KY-167,Mercer County,Kentucky,46.4,2.6,124,43.8
KY-169,Metcalfe County,Kentucky,46.6,2.7,122,43.9
KY-171,Monroe County,Kentucky,46.7,2.3,119,44.4
KY-173,Montgomery County,Kentucky,45.5,2.8,126,42.7
KY-175,Morgan County,Kentucky,44.9,2.2,125,42.7
KY-177,Muhlenberg County,Kentucky,47.4,1.4,100,46.1
KY-179,Nelson County,Kentucky,46.4,2.1,119,44.2
KY-181,Nicholas County,Kentucky,45.3,2.9,126,42.4
KY-183,Ohio County,Kentucky,46.4,1.3,103,45
KY-185,Oldham County,Kentucky,45.8,2.4,116,43.4
KY-187,Owen County,Kentucky,46.7,3.4,125,43.3
KY-189,Owsley County,Kentucky,46.5,2.3,127,44.2
KY-191,Pendleton County,Kentucky,46,3.1,124,42.9
KY-193,Perry County,Kentucky,46.1,2.2,126,43.8
KY-195,Pike County,Kentucky,46.4,2.3,125,44.1
KY-197,Powell County,Kentucky,46,2.3,126,43.7
KY-199,Pulaski County,Kentucky,47.3,3.3,126,43.9
KY-201,Robertson County,Kentucky,45.3,3,125,42.3
KY-203,Rockcastle County,Kentucky,46.6,2.8,123,43.8
KY-205,Rowan County,Kentucky,44.4,2.1,123,42.3
KY-207,Russell County,Kentucky,48.4,4.5,127,43.9
KY-209,Scott County,Kentucky,46.3,3.2,125,43
KY-211,Shelby County,Kentucky,45.7,2.5,119,43.2
KY-213,Simpson County,Kentucky,48.1,2.2,118,45.8
KY-215,Spencer County,Kentucky,46.1,2.3,118,43.9
KY-217,Taylor County,Kentucky,47.1,3,126,44
KY-219,Todd County,Kentucky,48.7,2.6,122,46.1
KY-221,Trigg County,Kentucky,49.2,2.6,122,46.6
KY-223,Trimble County,Kentucky,46.3,3.1,122,43.2
KY-225,Union County,Kentucky,47.8,1.7,114,46.1
KY-227,Warren County,Kentucky,47.9,2.4,118,45.5
KY-229,Washington County,Kentucky,46.2,2.3,122,43.8
KY-231,Wayne County,Kentucky,48,4.1,127,43.9
KY-233,Webster County,Kentucky,48,1.7,113,46.3
KY-235,Whitley County,Kentucky,46.4,2.6,125,43.8
KY-237,Wolfe County,Kentucky,45.5,2,125,43.5
KY-239,Woodford County,Kentucky,46.6,3,125,43.5
LA-001,Acadia Parish,Louisiana,59.8,2.5,123,57.3
LA-003,Allen Parish,Louisiana,58.6,2.5,124,56.1
LA-005,Ascension Parish,Louisiana,60.1,3,127,57.1
LA-007,Assumption Parish,Louisiana,61.2,3.3,126,58
LA-009,Avoyelles Parish,Louisiana,57.6,2.3,122,55.3
LA-011,Beauregard Parish,Louisiana,58.6,2.9,126,55.7
LA-013,Bienville Parish,Louisiana,55.2,2.9,123,52.4
LA-015,Bossier Parish,Louisiana,55.4,2.6,122,52.8
LA-017,Caddo Parish,Louisiana,55.6,2.3,121,53.3
LA-019,Calcasieu Parish,Louisiana,60.5,2.8,126,57.7
LA-021,Caldwell Parish,Louisiana,55.5,2.3,122,53.2
LA-023,Cameron Parish,Louisiana,62.6,2.8,126,59.9
LA-025,Catahoula Parish,Louisiana,56.8,2.5,124,54.2
LA-027,Claiborne Parish,Louisiana,53.7,1.8,115,51.9
LA-029,Concordia Parish,Louisiana,57.3,2.8,125,54.5
LA-031,De Soto Parish,Louisiana,55.6,2.4,121,53.1
LA-033,East Baton Rouge Parish,Louisiana,59.5,3.4,128,56
LA-035,East Carroll Parish,Louisiana,55.5,2.6,123,52.9
LA-037,East Feliciana Parish,Louisiana,58.6,3.9,128,54.7
LA-039,Evangeline Parish,Louisiana,58.2,2.2,122,56
LA-041,Franklin Parish,Louisiana,55.8,2.2,121,53.6
LA-043,Grant Parish,Louisiana,56.1,2.2,120,53.9
LA-045,Iberia Parish,Louisiana,61.6,2.9,126,58.7
LA-047,Iberville Parish,Louisiana,60.1,3.1,128,57
LA-049,Jackson Parish,Louisiana,54.8,2.5,123,52.3
LA-051,Jefferson Parish,Louisiana,63,2.9,128,60
LA-053,Jefferson Davis Parish,Louisiana,60.5,2.7,126,57.8
LA-055,Lafayette Parish,Louisiana,59.8,2.4,122,57.4
LA-057,Lafourche Parish,Louisiana,63.3,3.4,126,60
LA-059,La Salle Parish,Louisiana,56.4,2.5,122,53.9
LA-061,Lincoln Parish,Louisiana,54.3,2.3,122,52
LA-063,Livingston Parish,Louisiana,59.3,3,128,56.2
LA-065,Madison Parish,Louisiana,55.7,2.4,121,53.3
LA-067,Morehouse Parish,Louisiana,54.4,2.3,119,52.1
LA-069,Natchitoches Parish,Louisiana,56.1,2.6,122,53.5
LA-071,Orleans Parish,Louisiana,62.4,3,128,59.4
LA-073,Ouachita Parish,Louisiana,54.6,2,121,52.6
LA-075,Plaquemines Parish,Louisiana,64.3,2.9,125,61.4
LA-077,Pointe Coupee Parish,Louisiana,59.5,3.6,128,55.9
LA-079,Rapides Parish,Louisiana,57.2,2.4,122,54.8
LA-081,Red River Parish,Louisiana,55.8,2.9,124,52.9
LA-083,Richland Parish,Louisiana,55.1,2,121,53.1
LA-085,Sabine Parish,Louisiana,56.1,2.9,124,53.2
LA-087,St. Bernard Parish,Louisiana,63.3,3,128,60.3
LA-089,St. Charles Parish,Louisiana,62,3.2,128,58.8
LA-091,St. Helena Parish,Louisiana,57.9,3.4,128,54.5
LA-093,St. James Parish,Louisiana,60.8,3.2,128,57.6
LA-095,St. John the Baptist Parish,Louisiana,60.9,3.2,128,57.6
LA-097,St. Landry Parish,Louisiana,58.7,2.4,122,56.3
LA-099,St. Martin Parish,Louisiana,60.3,2.9,125,57.4
LA-101,St. Mary Parish,Louisiana,62.8,3.5,127,59.3
LA-103,St. Tammany Parish,Louisiana,59.5,3.1,128,56.4
LA-105,Tangipahoa Parish,Louisiana,58.5,3,128,55.4
LA-107,Tensas Parish,Louisiana,56.3,2.5,121,53.8
LA-109,Terrebonne Parish,Louisiana,63.9,3.8,126,60.1
LA-111,Union Parish,Louisiana,54.1,2.2,121,51.9
LA-113,Vermilion Parish,Louisiana,61.8,2.7,126,59.1
LA-115,Vernon Parish,Louisiana,57.1,3,125,54.1
LA-117,Washington Parish,Louisiana,57.8,3.2,128,54.5
LA-119,Webster Parish,Louisiana,54.6,2.2,117,52.4
LA-121,West Baton Rouge Parish,Louisiana,59.9,3.5,128,56.4
LA-123,West Carroll Parish,Louisiana,55,2.4,121,52.6
LA-125,West Feliciana Parish,Louisiana,59.4,4.2,128,55.2
LA-127,Winn Parish,Louisiana,55.5,2.6,122,53
ME-001,Androscoggin County,Maine,36.6,4.3,123,32.3
ME-003,Aroostook County,Maine,30.2,3.2,119,27
ME-005,Cumberland County,Maine,37.3,4.2,123,33.1
ME-007,Franklin County,Maine,32,3.7,123,28.3
ME-009,Hancock County,Maine,36.9,3.9,123,33
ME-011,Kennebec County,Maine,36.8,4.4,124,32.4
ME-013,Knox County,Maine,38.3,4.3,124,34
ME-015,Lincoln County,Maine,38.3,4.5,124,33.8
ME-017,Oxford County,Maine,33.5,4.2,123,29.3
ME-019,Penobscot County,Maine,34.1,3.6,122,30.5
ME-021,Piscataquis County,Maine,31.3,3.4,122,27.9
ME-023,Sagadahoc County,Maine,38.2,4.3,124,33.8
ME-025,Somerset County,Maine,31.7,3.2,121,28.5
ME-027,Waldo County,Maine,36.7,4.1,124,32.6
ME-029,Washington County,Maine,36.7,4.8,125,32
ME-031,York County,Maine,37.2,3.4,123,33.8
MD-001,Allegany County,Maryland,43.1,3.4,128,39.7
MD-003,Anne Arundel County,Maryland,49.7,4.1,129,45.6
MD-005,Baltimore County,Maryland,46.9,4.3,129,42.5
MD-009,Calvert County,Maryland,49.6,3.9,129,45.8
MD-011,Caroline County,Maryland,47.9,4,128,43.9
MD-013,Carroll County,Maryland,45,3.9,128,41.1
MD-015,Cecil County,Maryland,47.7,4.3,129,43.4
MD-017,Charles County,Maryland,49.6,4.4,129,45.2
MD-019,Dorchester County,Maryland,49.7,4,129,45.7
MD-021,Frederick County,Maryland,45.7,3.5,127,42.2
MD-023,Garrett County,Maryland,40.5,4,129,36.5
MD-025,Harford County,Maryland,47.4,4.3,129,43.1
MD-027,Howard County,Maryland,46.6,4.2,129,42.4
MD-029,Kent County,Maryland,48.6,3.9,129,44.6
MD-031,Montgomery County,Maryland,47.4,4.1,129,43.4
MD-033,Prince George&#039;s County,Maryland,48.6,4.1,129,44.5
MD-035,Queen Anne&#039;s County,Maryland,48.4,3.9,128,44.5
MD-037,St. Mary&#039;s County,Maryland,49.8,3.7,129,46.1
MD-039,Somerset County,Maryland,50.8,4.1,129,46.6
MD-041,Talbot County,Maryland,49.4,3.6,128,45.9
MD-043,Washington County,Maryland,44.5,3.3,127,41.2
MD-045,Wicomico County,Maryland,49.4,4.3,129,45
MD-047,Worcester County,Maryland,50.5,4.3,129,46.2
MD-510,Baltimore City,Maryland,49.5,4.4,129,45
MD-511,Washington, D.C.,District of Columbia,49,4.1,129,44.9
MA-001,Barnstable County,Massachusetts,45.4,4.3,126,41.1
MA-003,Berkshire County,Massachusetts,37.9,4.4,126,33.5
MA-005,Bristol County,Massachusetts,43.6,4.3,126,39.3
MA-007,Dukes County,Massachusetts,45.4,4,127,41.4
MA-009,Essex County,Massachusetts,41.9,4,126,37.9
MA-011,Franklin County,Massachusetts,39,4.9,126,34.1
MA-013,Hampden County,Massachusetts,40,4.2,126,35.9
MA-015,Hampshire County,Massachusetts,39.4,4.3,126,35.1
MA-017,Middlesex County,Massachusetts,41.1,4.1,126,37
MA-019,Nantucket County,Massachusetts,46.3,4.5,127,41.8
MA-021,Norfolk County,Massachusetts,42.4,4.3,127,38
MA-023,Plymouth County,Massachusetts,43.6,4.3,126,39.4
MA-025,Suffolk County,Massachusetts,43.5,4.1,126,39.4
MA-027,Worcester County,Massachusetts,39.9,4.3,126,35.6
MI-001,Alcona County,Michigan,36,3.8,120,32.2
MI-003,Alger County,Michigan,33.1,2.7,116,30.4
MI-005,Allegan County,Michigan,40.6,2.9,119,37.6
MI-007,Alpena County,Michigan,36.1,4.1,120,32
MI-009,Antrim County,Michigan,36.8,4.1,121,32.7
MI-011,Arenac County,Michigan,39.2,5,125,34.2
MI-013,Baraga County,Michigan,31.3,3.4,118,27.8
MI-015,Barry County,Michigan,40.1,3.5,124,36.6
MI-017,Bay County,Michigan,40.7,4.8,124,35.9
MI-019,Benzie County,Michigan,38.1,4.2,123,33.8
MI-021,Berrien County,Michigan,41.8,3,119,38.8
MI-023,Branch County,Michigan,39.9,2.4,113,37.5
MI-025,Calhoun County,Michigan,40.3,3.5,123,36.8
MI-027,Cass County,Michigan,40.8,3.2,120,37.7
MI-029,Charlevoix County,Michigan,36.9,4.1,120,32.8
MI-031,Cheboygan County,Michigan,35.4,3.9,121,31.5
MI-033,Chippewa County,Michigan,33.7,3.7,120,30
MI-035,Clare County,Michigan,36.8,4.2,123,32.6
MI-037,Clinton County,Michigan,40.1,3.5,122,36.6
MI-039,Crawford County,Michigan,34.8,3.8,120,31
MI-041,Delta County,Michigan,33.9,2.8,115,31.1
MI-043,Dickinson County,Michigan,31.4,3.3,119,28.1
MI-045,Eaton County,Michigan,40,3.5,122,36.5
MI-047,Emmet County,Michigan,36.6,4.3,121,32.3
MI-049,Genesee County,Michigan,40.7,4.5,124,36.2
MI-051,Gladwin County,Michigan,38.1,4.5,123,33.6
MI-053,Gogebic County,Michigan,30.5,2.9,117,27.6
MI-055,Grand Traverse County,Michigan,37.3,4.6,124,32.8
MI-057,Gratiot County,Michigan,40,4,124,36
MI-059,Hillsdale County,Michigan,39.9,2.9,119,37
MI-061,Houghton County,Michigan,32.6,3.7,119,28.9
MI-063,Huron County,Michigan,40.6,5,128,35.6
MI-065,Ingham County,Michigan,39.8,3.3,121,36.5
MI-067,Ionia County,Michigan,39.5,3.3,122,36.1
MI-069,Iosco County,Michigan,37.6,4.3,124,33.3
MI-071,Iron County,Michigan,29.6,3.3,119,26.3
MI-073,Isabella County,Michigan,38.5,3.9,123,34.5
MI-075,Jackson County,Michigan,39.7,3,119,36.7
MI-077,Kalamazoo County,Michigan,40.9,3.8,123,37.1
MI-079,Kalkaska County,Michigan,35.7,4.1,121,31.6
MI-081,Kent County,Michigan,39.2,3.2,119,36
MI-083,Keweenaw County,Michigan,33.3,3.6,119,29.7
MI-085,Lake County,Michigan,36.6,3.3,118,33.3
MI-087,Lapeer County,Michigan,40.5,4.4,125,36.1
MI-089,Leelanau County,Michigan,38.8,4.5,123,34.2
MI-091,Lenawee County,Michigan,40.9,3,121,37.9
MI-093,Livingston County,Michigan,39.6,3.6,122,36.1
MI-095,Luce County,Michigan,33,3.3,118,29.7
MI-097,Mackinac County,Michigan,34.6,3.5,118,31.1
MI-099,Macomb County,Michigan,42.5,4.2,124,38.3
MI-101,Manistee County,Michigan,37.4,3.4,119,34
MI-103,Marquette County,Michigan,31.4,3,118,28.4
MI-105,Mason County,Michigan,37.7,2.9,116,34.8
MI-107,Mecosta County,Michigan,36.9,3.6,120,33.4
MI-109,Menominee County,Michigan,33.7,3.3,119,30.4
MI-111,Midland County,Michigan,39.9,4.3,124,35.6
MI-113,Missaukee County,Michigan,35.7,4.3,124,31.3
MI-115,Monroe County,Michigan,42.8,3.5,124,39.3
MI-117,Montcalm County,Michigan,38.3,3.7,121,34.7
MI-119,Montmorency County,Michigan,34.8,3.7,120,31.2
MI-121,Muskegon County,Michigan,39.7,3.5,121,36.2
MI-123,Newaygo County,Michigan,37.5,3.4,119,34.1
MI-125,Oakland County,Michigan,40.6,3.9,123,36.7
MI-127,Oceana County,Michigan,38.4,3.5,121,34.9
MI-129,Ogemaw County,Michigan,36.3,4.4,123,31.9
MI-131,Ontonagon County,Michigan,31.9,3.5,119,28.4
MI-133,Osceola County,Michigan,35.9,3.8,122,32.1
MI-135,Oscoda County,Michigan,35.1,4,120,31.1
MI-137,Otsego County,Michigan,34.4,3.5,119,30.9
MI-139,Ottawa County,Michigan,40.3,2.9,118,37.3
MI-141,Presque Isle County,Michigan,35.8,3.8,120,32
MI-143,Roscommon County,Michigan,35.8,4.4,122,31.4
MI-145,Saginaw County,Michigan,40.6,4.4,125,36.3
MI-147,St. Clair County,Michigan,42.4,4.4,125,38
MI-149,St. Joseph County,Michigan,40.8,3.1,120,37.7
MI-151,Sanilac County,Michigan,40.9,4.5,125,36.4
MI-153,Schoolcraft County,Michigan,33.8,2.8,116,31
MI-155,Shiawassee County,Michigan,40.4,4,123,36.4
MI-157,Tuscola County,Michigan,40.5,4.5,126,36
MI-159,Van Buren County,Michigan,40.9,3.1,121,37.7
MI-161,Washtenaw County,Michigan,39.9,3.1,121,36.8
MI-163,Wayne County,Michigan,42.4,3.8,124,38.7
MI-165,Wexford County,Michigan,36.1,4.1,122,31.9
MN-001,Aitkin County,Minnesota,31,3.4,116,27.6
MN-003,Anoka County,Minnesota,35.8,3,114,32.9
MN-005,Becker County,Minnesota,30.1,2,105,28.1
MN-007,Beltrami County,Minnesota,29,3,111,25.9
MN-009,Benton County,Minnesota,34.1,3.1,117,31
MN-011,Big Stone County,Minnesota,34,2.7,115,31.3
MN-013,Blue Earth County,Minnesota,36.6,2.4,114,34.2
MN-015,Brown County,Minnesota,36.6,3.2,116,33.4
MN-017,Carlton County,Minnesota,30.2,3,115,27.3
MN-019,Carver County,Minnesota,36.4,2.9,116,33.5
MN-021,Cass County,Minnesota,31.1,3,112,28.1
MN-023,Chippewa County,Minnesota,34.9,3,118,31.9
MN-025,Chisago County,Minnesota,34.7,2.9,114,31.8
MN-027,Clay County,Minnesota,31.3,1.7,102,29.5
MN-029,Clearwater County,Minnesota,29,2.2,106,26.7
MN-031,Cook County,Minnesota,27.2,2.6,115,24.6
MN-033,Cottonwood County,Minnesota,36.3,3.4,117,32.8
MN-035,Crow Wing County,Minnesota,32.5,3.4,117,29.1
MN-037,Dakota County,Minnesota,37.4,3.2,117,34.1
MN-039,Dodge County,Minnesota,35.2,2.8,115,32.4
MN-041,Douglas County,Minnesota,32.5,2.7,111,29.8
MN-043,Faribault County,Minnesota,36.5,2.2,114,34.3
MN-045,Fillmore County,Minnesota,35.1,2.3,108,32.8
MN-047,Freeborn County,Minnesota,36,2.4,114,33.6
MN-049,Goodhue County,Minnesota,36.4,3,116,33.4
MN-051,Grant County,Minnesota,33.5,2.9,116,30.6
MN-053,Hennepin County,Minnesota,36.6,3.1,114,33.5
MN-055,Houston County,Minnesota,37.4,2.6,115,34.8
MN-057,Hubbard County,Minnesota,29.9,2.2,106,27.6
MN-059,Isanti County,Minnesota,34.3,2.5,111,31.8
MN-061,Itasca County,Minnesota,29,3,110,26
MN-063,Jackson County,Minnesota,35.8,3,116,32.8
MN-065,Kanabec County,Minnesota,33,2.9,116,30.1
MN-067,Kandiyohi County,Minnesota,34.1,2.6,113,31.5
MN-069,Kittson County,Minnesota,30,4,117,26
MN-071,Koochiching County,Minnesota,27.7,2.8,108,24.9
MN-073,Lac qui Parle County,Minnesota,34.8,2.8,114,32
MN-075,Lake County,Minnesota,27.3,2.3,110,25
MN-077,Lake of the Woods County,Minnesota,27.9,3.1,111,24.8
MN-079,Le Sueur County,Minnesota,36.4,2.5,114,33.9
MN-081,Lincoln County,Minnesota,34.6,2.7,114,31.9
MN-083,Lyon County,Minnesota,35.1,2.2,110,32.8
MN-085,McLeod County,Minnesota,35.8,3.1,117,32.8
MN-087,Mahnomen County,Minnesota,29.2,1.8,102,27.4
MN-089,Marshall County,Minnesota,29.2,2.8,111,26.4
MN-091,Martin County,Minnesota,36.4,2.6,114,33.9
MN-093,Meeker County,Minnesota,34,2.2,104,31.8
MN-095,Mille Lacs County,Minnesota,33.4,3.1,117,30.3
MN-097,Morrison County,Minnesota,33.3,2.9,115,30.4
MN-099,Mower County,Minnesota,35.5,2.9,116,32.6
MN-101,Murray County,Minnesota,34.9,2.6,114,32.3
MN-103,Nicollet County,Minnesota,36.9,3.1,119,33.8
MN-105,Nobles County,Minnesota,35.2,2.6,114,32.6
MN-107,Norman County,Minnesota,30,1.3,94,28.8
MN-109,Olmsted County,Minnesota,35,2.5,109,32.5
MN-111,Otter Tail County,Minnesota,32,2.5,112,29.5
MN-113,Pennington County,Minnesota,28.7,1.8,102,26.9
MN-115,Pine County,Minnesota,32.5,3.8,119,28.7
MN-117,Pipestone County,Minnesota,35,3.2,120,31.8
MN-119,Polk County,Minnesota,29.5,1.7,101,27.8
MN-121,Pope County,Minnesota,33.6,3.1,117,30.5
MN-123,Ramsey County,Minnesota,37.2,3.2,117,34
MN-125,Red Lake County,Minnesota,28.9,1.4,96,27.5
MN-127,Redwood County,Minnesota,35.8,2.9,114,32.9
MN-129,Renville County,Minnesota,35.5,3,116,32.5
MN-131,Rice County,Minnesota,36.1,2.6,113,33.5
MN-133,Rock County,Minnesota,35.8,3,117,32.7
MN-135,Roseau County,Minnesota,28.7,3.7,115,25
MN-137,St. Louis County,Minnesota,27.4,2.4,108,25
MN-139,Scott County,Minnesota,36.9,2.7,115,34.2
MN-141,Sherburne County,Minnesota,34.7,2.9,113,31.8
MN-143,Sibley County,Minnesota,36.8,3.4,120,33.4
MN-145,Stearns County,Minnesota,33.9,2.8,113,31.1
MN-147,Steele County,Minnesota,35.8,2.7,115,33
MN-149,Stevens County,Minnesota,33.7,2.8,116,30.9
MN-151,Swift County,Minnesota,34.4,3,118,31.3
MN-153,Todd County,Minnesota,32.4,2.6,111,29.8
MN-155,Traverse County,Minnesota,34.1,3.2,119,31
MN-157,Wabasha County,Minnesota,35.8,2.2,109,33.6
MN-159,Wadena County,Minnesota,31.4,2.6,110,28.8
MN-161,Waseca County,Minnesota,35.8,2.2,112,33.6
MN-163,Washington County,Minnesota,37,3.4,119,33.6
MN-165,Watonwan County,Minnesota,36.9,3.1,116,33.8
MN-167,Wilkin County,Minnesota,33,2.6,112,30.4
MN-169,Winona County,Minnesota,36.7,2.6,113,34.1
MN-171,Wright County,Minnesota,35,2.8,111,32.2
MN-173,Yellow Medicine County,Minnesota,35.1,2.7,112,32.5
MS-001,Adams County,Mississippi,57.4,3.4,129,54.1
MS-003,Alcorn County,Mississippi,50.6,2.4,125,48.2
MS-005,Amite County,Mississippi,57.3,3.6,128,53.6
MS-007,Attala County,Mississippi,53.8,2.8,128,51
MS-009,Benton County,Mississippi,50.7,1.9,122,48.8
MS-011,Bolivar County,Mississippi,54.8,2.9,125,51.8
MS-013,Calhoun County,Mississippi,52.4,1.8,120,50.6
MS-015,Carroll County,Mississippi,55.1,3.9,129,51.2
MS-017,Chickasaw County,Mississippi,52.7,1.9,119,50.8
MS-019,Choctaw County,Mississippi,52.8,2.3,124,50.5
MS-021,Claiborne County,Mississippi,56.7,3.4,128,53.3
MS-023,Clarke County,Mississippi,55.6,3.7,128,51.9
MS-025,Clay County,Mississippi,52.8,1.6,114,51.1
MS-027,Coahoma County,Mississippi,54.1,2.6,124,51.5
MS-029,Copiah County,Mississippi,56.4,3.6,128,52.8
MS-031,Covington County,Mississippi,56,3.5,128,52.5
MS-033,DeSoto County,Mississippi,52.8,2,121,50.8
MS-035,Forrest County,Mississippi,56.7,3.5,129,53.2
MS-037,Franklin County,Mississippi,57.2,3.8,129,53.4
MS-039,George County,Mississippi,57.1,3.1,128,53.9
MS-041,Greene County,Mississippi,56.5,3.4,129,53.1
MS-043,Grenada County,Mississippi,54.1,3.1,128,51
MS-045,Hancock County,Mississippi,59.5,3.3,128,56.2
MS-047,Harrison County,Mississippi,59,3.2,128,55.9
MS-049,Hinds County,Mississippi,55.8,3.1,122,52.8
MS-051,Holmes County,Mississippi,55.5,3.2,126,52.3
MS-053,Humphreys County,Mississippi,56.4,3.5,127,52.9
MS-055,Issaquena County,Mississippi,55.9,2.9,124,52.9
MS-057,Itawamba County,Mississippi,52.4,2.8,127,49.6
MS-059,Jackson County,Mississippi,59,3.1,128,55.9
MS-061,Jasper County,Mississippi,55.5,3.7,128,51.8
MS-063,Jefferson County,Mississippi,57.1,3.6,129,53.5
MS-065,Jefferson Davis County,Mississippi,56.4,3.7,128,52.7
MS-067,Jones County,Mississippi,56,3.4,127,52.7
MS-069,Kemper County,Mississippi,53.8,2.4,124,51.4
MS-071,Lafayette County,Mississippi,51.5,1.3,109,50.2
MS-073,Lamar County,Mississippi,56.9,3.5,129,53.4
MS-075,Lauderdale County,Mississippi,54.9,3.3,125,51.5
MS-077,Lawrence County,Mississippi,56.8,3.8,128,53
MS-079,Leake County,Mississippi,53.6,2.5,124,51.1
MS-081,Lee County,Mississippi,52.9,2.7,126,50.2
MS-083,Leflore County,Mississippi,56.3,4.4,129,52
MS-085,Lincoln County,Mississippi,56.8,3.6,128,53.1
MS-087,Lowndes County,Mississippi,53.2,1.9,115,51.3
MS-089,Madison County,Mississippi,54.6,1.9,117,52.7
MS-091,Marion County,Mississippi,57.2,3.4,128,53.8
MS-093,Marshall County,Mississippi,51.3,1.6,118,49.7
MS-095,Monroe County,Mississippi,52.8,2.1,119,50.7
MS-097,Montgomery County,Mississippi,53.8,3.1,128,50.7
MS-099,Neshoba County,Mississippi,53.7,3.1,127,50.6
MS-101,Newton County,Mississippi,54.7,3.7,128,51
MS-103,Noxubee County,Mississippi,53.6,2.2,121,51.3
MS-105,Oktibbeha County,Mississippi,52.8,1.7,114,51.1
MS-107,Panola County,Mississippi,52.5,1.7,116,50.8
MS-109,Pearl River County,Mississippi,57.7,3.4,128,54.3
MS-111,Perry County,Mississippi,56.6,3.6,129,53
MS-113,Pike County,Mississippi,57.1,3.5,128,53.6
MS-115,Pontotoc County,Mississippi,52.4,2,122,50.4
MS-117,Prentiss County,Mississippi,51.6,2.8,127,48.9
MS-119,Quitman County,Mississippi,53.7,2.4,123,51.3
MS-121,Rankin County,Mississippi,54.9,2.9,126,52
MS-123,Scott County,Mississippi,54,2.9,126,51.1
MS-125,Sharkey County,Mississippi,56,3.1,123,52.9
MS-127,Simpson County,Mississippi,55.5,3.4,127,52.1
MS-129,Smith County,Mississippi,55,3.3,128,51.7
MS-131,Stone County,Mississippi,57.2,3.4,129,53.8
MS-133,Sunflower County,Mississippi,56,3.9,129,52.2
MS-135,Tallahatchie County,Mississippi,54.7,3.3,127,51.5
MS-137,Tate County,Mississippi,52.5,1.9,119,50.7
MS-139,Tippah County,Mississippi,50.9,2.2,123,48.7
MS-141,Tishomingo County,Mississippi,51,3.1,127,47.9
MS-143,Tunica County,Mississippi,53.6,2.3,123,51.3
MS-145,Union County,Mississippi,51.8,2.1,124,49.7
MS-147,Walthall County,Mississippi,57.3,3.5,128,53.8
MS-149,Warren County,Mississippi,56.3,3,122,53.3
MS-151,Washington County,Mississippi,55.9,3.3,127,52.5
MS-153,Wayne County,Mississippi,55.8,3.4,128,52.4
MS-155,Webster County,Mississippi,52.7,2.1,121,50.7
MS-157,Wilkinson County,Mississippi,58.4,4,128,54.4
MS-159,Winston County,Mississippi,53.2,2.5,126,50.6
MS-161,Yalobusha County,Mississippi,52.5,1.9,120,50.6
MS-163,Yazoo County,Mississippi,55.8,2.5,120,53.3
MO-001,Adair County,Missouri,42,1.3,105,40.7
MO-003,Andrew County,Missouri,42.8,1.2,102,41.6
MO-005,Atchison County,Missouri,42.1,1.8,111,40.3
MO-007,Audrain County,Missouri,44.3,1.8,108,42.5
MO-009,Barry County,Missouri,46.7,1.7,114,45
MO-011,Barton County,Missouri,46.5,0.6,89,45.9
MO-013,Bates County,Missouri,46.1,1.4,101,44.8
MO-015,Benton County,Missouri,45.6,2.2,117,43.5
MO-017,Bollinger County,Missouri,46.6,1.7,115,44.9
MO-019,Boone County,Missouri,45.6,2.1,116,43.4
MO-021,Buchanan County,Missouri,43.6,1.4,103,42.2
MO-023,Butler County,Missouri,48.8,2.5,122,46.3
MO-025,Caldwell County,Missouri,43.3,1.7,107,41.6
MO-027,Callaway County,Missouri,45.6,2.1,117,43.5
MO-029,Camden County,Missouri,46.5,2.7,120,43.8
MO-031,Cape Girardeau County,Missouri,47.3,2,120,45.2
MO-033,Carroll County,Missouri,44.1,1.7,106,42.4
MO-035,Carter County,Missouri,46.6,2.9,124,43.7
MO-037,Cass County,Missouri,45.9,2.4,118,43.5
MO-039,Cedar County,Missouri,46.5,1.4,103,45.1
MO-041,Chariton County,Missouri,44.5,2,111,42.5
MO-043,Christian County,Missouri,45.4,1.7,111,43.7
MO-045,Clark County,Missouri,42.9,1.3,105,41.6
MO-047,Clay County,Missouri,44.5,1.9,105,42.6
MO-049,Clinton County,Missouri,43.2,1.5,105,41.6
MO-051,Cole County,Missouri,46.7,2.6,121,44.1
MO-053,Cooper County,Missouri,45.4,2.3,115,43.1
MO-055,Crawford County,Missouri,43.6,2.2,115,41.5
MO-057,Dade County,Missouri,46.3,1.3,103,45
MO-059,Dallas County,Missouri,45.3,1.6,112,43.7
MO-061,Daviess County,Missouri,42.6,1,98,41.6
MO-063,DeKalb County,Missouri,42.3,0.8,92,41.5
MO-065,Dent County,Missouri,44.6,2.6,123,42
MO-067,Douglas County,Missouri,45.8,2,119,43.8
