Name,State,Avg 2020,Max 2020,Min 2020
Ionia County,Michigan,49.1,58.7,39.5
Iosco County,Michigan,47,56.3,37.6
Iron County,Michigan,40.3,51,29.6
Isabella County,Michigan,48.5,58.5,38.5
Jackson County,Michigan,49.4,59,39.7
Kalamazoo County,Michigan,50.1,59.4,40.9
Kalkaska County,Michigan,45.6,55.4,35.7
Kent County,Michigan,49,58.8,39.2
Keweenaw County,Michigan,42,50.7,33.3
Lake County,Michigan,46.6,56.6,36.6
Lapeer County,Michigan,49.7,58.8,40.5
Leelanau County,Michigan,46.7,54.5,38.8
Lenawee County,Michigan,50.7,60.6,40.9
Livingston County,Michigan,49.5,59.3,39.6
Luce County,Michigan,41.9,50.7,33
Mackinac County,Michigan,43.2,51.7,34.6
Macomb County,Michigan,51.2,59.8,42.5
Manistee County,Michigan,46.4,55.4,37.4
Marquette County,Michigan,41.2,51,31.4
Mason County,Michigan,46.6,55.5,37.7
Mecosta County,Michigan,47.3,57.6,36.9
Menominee County,Michigan,43.9,54.1,33.7
Midland County,Michigan,49.3,58.7,39.9
Missaukee County,Michigan,45.8,56,35.7
Monroe County,Michigan,52.2,61.7,42.8
Montcalm County,Michigan,48.4,58.4,38.3
Montmorency County,Michigan,44.9,54.9,34.8
Muskegon County,Michigan,49.2,58.7,39.7
Newaygo County,Michigan,47.7,58,37.5
Oakland County,Michigan,50.1,59.5,40.6
Oceana County,Michigan,47.7,57,38.4
Ogemaw County,Michigan,46.4,56.4,36.3
Ontonagon County,Michigan,41.8,51.6,31.9
Osceola County,Michigan,46.2,56.4,35.9
Oscoda County,Michigan,45.2,55.3,35.1
Otsego County,Michigan,44,53.7,34.4
Ottawa County,Michigan,49.7,59.1,40.3
Presque Isle County,Michigan,45.1,54.4,35.8
Roscommon County,Michigan,46,56.2,35.8
Saginaw County,Michigan,50,59.3,40.6
St. Clair County,Michigan,50.6,58.8,42.4
St. Joseph County,Michigan,50.3,59.9,40.8
Sanilac County,Michigan,49.3,57.7,40.9
Schoolcraft County,Michigan,42.9,52.1,33.8
Shiawassee County,Michigan,49.8,59.1,40.4
Tuscola County,Michigan,49.5,58.5,40.5
Van Buren County,Michigan,50.4,60,40.9
Washtenaw County,Michigan,49.9,59.9,39.9
Wayne County,Michigan,51.6,60.8,42.4
Wexford County,Michigan,45.9,55.7,36.1
Aitkin County,Minnesota,41.4,51.8,31
Anoka County,Minnesota,45.4,55.1,35.8
Becker County,Minnesota,40.5,51,30.1
Beltrami County,Minnesota,39.5,49.9,29
Benton County,Minnesota,44,53.8,34.1
Big Stone County,Minnesota,45.2,56.3,34
Blue Earth County,Minnesota,46.3,56,36.6
Brown County,Minnesota,46.7,56.7,36.6
Carlton County,Minnesota,40.5,50.8,30.2
Carver County,Minnesota,46.1,55.7,36.4
Cass County,Minnesota,41.4,51.6,31.1
Chippewa County,Minnesota,45.6,56.4,34.9
Chisago County,Minnesota,44.6,54.4,34.7
Clay County,Minnesota,42,52.7,31.3
Clearwater County,Minnesota,39.3,49.7,29
Cook County,Minnesota,37.4,47.7,27.2
Cottonwood County,Minnesota,46.5,56.7,36.3
Crow Wing County,Minnesota,42.6,52.7,32.5
Dakota County,Minnesota,46.5,55.7,37.4
Dodge County,Minnesota,45.1,55,35.2
Douglas County,Minnesota,42.7,53,32.5
Faribault County,Minnesota,46.3,56.1,36.5
Fillmore County,Minnesota,45.2,55.4,35.1
Freeborn County,Minnesota,45.8,55.6,36
Goodhue County,Minnesota,45.9,55.4,36.4
Grant County,Minnesota,43.9,54.4,33.5
Hennepin County,Minnesota,46.2,55.7,36.6
Houston County,Minnesota,46.9,56.4,37.4
Hubbard County,Minnesota,40.5,51.1,29.9
Isanti County,Minnesota,44.5,54.6,34.3
Itasca County,Minnesota,39.9,50.7,29
Jackson County,Minnesota,46.3,56.8,35.8
Kanabec County,Minnesota,43.4,53.8,33
Kandiyohi County,Minnesota,44.7,55.3,34.1
Kittson County,Minnesota,40.4,50.7,30
Koochiching County,Minnesota,38.9,50.1,27.7
Lac qui Parle County,Minnesota,45.5,56.3,34.8
Lake County,Minnesota,38.2,49.1,27.3
Lake of the Woods County,Minnesota,39,50,27.9
Le Sueur County,Minnesota,45.9,55.4,36.4
Lincoln County,Minnesota,44.8,55,34.6
Lyon County,Minnesota,45.6,56.2,35.1
McLeod County,Minnesota,45.8,55.7,35.8
Mahnomen County,Minnesota,39.7,50.2,29.2
Marshall County,Minnesota,39.9,50.5,29.2
Martin County,Minnesota,46.3,56.3,36.4
Meeker County,Minnesota,44.5,55,34
Mille Lacs County,Minnesota,43.6,53.8,33.4
Morrison County,Minnesota,43.3,53.3,33.3
Mower County,Minnesota,45.3,55.1,35.5
Murray County,Minnesota,45,55.1,34.9
Nicollet County,Minnesota,46.4,55.9,36.9
Nobles County,Minnesota,45.6,55.9,35.2
Norman County,Minnesota,40.8,51.5,30
Olmsted County,Minnesota,45.3,55.6,35
Otter Tail County,Minnesota,42.2,52.4,32
Pennington County,Minnesota,39.3,49.8,28.7
Pine County,Minnesota,42.5,52.6,32.5
Pipestone County,Minnesota,45.1,55.2,35
Polk County,Minnesota,40.2,50.8,29.5
Pope County,Minnesota,44,54.3,33.6
Ramsey County,Minnesota,46.4,55.6,37.2
Red Lake County,Minnesota,39.5,50.1,28.9
Redwood County,Minnesota,46.2,56.5,35.8
Renville County,Minnesota,45.8,56.1,35.5
Rice County,Minnesota,45.7,55.3,36.1
Rock County,Minnesota,46.4,57,35.8
Roseau County,Minnesota,39.4,50.2,28.7
St. Louis County,Minnesota,38.9,50.4,27.4
Scott County,Minnesota,46.4,56,36.9
Sherburne County,Minnesota,44.5,54.4,34.7
Sibley County,Minnesota,46.4,56,36.8
Stearns County,Minnesota,43.9,53.9,33.9
Steele County,Minnesota,45.4,55.1,35.8
Stevens County,Minnesota,44.5,55.3,33.7
Swift County,Minnesota,45.2,56,34.4
Todd County,Minnesota,42.6,52.8,32.4
Traverse County,Minnesota,44.9,55.6,34.1
Wabasha County,Minnesota,46,56.2,35.8
Wadena County,Minnesota,41.8,52.1,31.4
Waseca County,Minnesota,45.6,55.3,35.8
Washington County,Minnesota,46.1,55.2,37
Watonwan County,Minnesota,46.9,57,36.9
Wilkin County,Minnesota,43.6,54.1,33
Winona County,Minnesota,46.2,55.8,36.7
Wright County,Minnesota,45,54.9,35
Yellow Medicine County,Minnesota,45.8,56.5,35.1
Adams County,Mississippi,67.5,77.5,57.4
Alcorn County,Mississippi,61.3,72,50.6
Amite County,Mississippi,67.9,78.5,57.3
Attala County,Mississippi,64.9,76,53.8
Benton County,Mississippi,61.5,72.2,50.7
Bolivar County,Mississippi,63.9,73.1,54.8
Calhoun County,Mississippi,63.5,74.6,52.4
Carroll County,Mississippi,65.5,75.8,55.1
Chickasaw County,Mississippi,63.7,74.6,52.7
Choctaw County,Mississippi,63.9,75,52.8
Claiborne County,Mississippi,67,77.4,56.7
Clarke County,Mississippi,66.1,76.6,55.6
Clay County,Mississippi,63.9,75,52.8
Coahoma County,Mississippi,63.4,72.7,54.1
Copiah County,Mississippi,67,77.6,56.4
Covington County,Mississippi,66.7,77.5,56
DeSoto County,Mississippi,62.5,72.2,52.8
Forrest County,Mississippi,67.3,78,56.7
Franklin County,Mississippi,67.5,77.9,57.2
George County,Mississippi,68.2,79.4,57.1
Greene County,Mississippi,67.5,78.5,56.5
Grenada County,Mississippi,64.7,75.4,54.1
Hancock County,Mississippi,68.9,78.3,59.5
Harrison County,Mississippi,68.6,78.1,59
Hinds County,Mississippi,66.6,77.4,55.8
Holmes County,Mississippi,65.9,76.3,55.5
Humphreys County,Mississippi,66.2,76.1,56.4
Issaquena County,Mississippi,66.1,76.2,55.9
Itawamba County,Mississippi,63,73.6,52.4
Jackson County,Mississippi,69.2,79.5,59
Jasper County,Mississippi,66.1,76.6,55.5
Jefferson County,Mississippi,67.2,77.4,57.1
Jefferson Davis County,Mississippi,67,77.7,56.4
Jones County,Mississippi,66.7,77.3,56
Kemper County,Mississippi,64.8,75.8,53.8
Lafayette County,Mississippi,62.6,73.6,51.5
Lamar County,Mississippi,67.4,77.8,56.9
Lauderdale County,Mississippi,65.7,76.5,54.9
Lawrence County,Mississippi,67.5,78.2,56.8
Leake County,Mississippi,65.1,76.5,53.6
Lee County,Mississippi,63.6,74.3,52.9
Leflore County,Mississippi,65.9,75.5,56.3
Lincoln County,Mississippi,67.2,77.7,56.8
Lowndes County,Mississippi,64.1,75,53.2
Madison County,Mississippi,65.8,77,54.6
Marion County,Mississippi,67.9,78.5,57.2
Marshall County,Mississippi,61.9,72.4,51.3
Monroe County,Mississippi,63.7,74.5,52.8
Montgomery County,Mississippi,64.6,75.4,53.8
Neshoba County,Mississippi,64.9,76.1,53.7
Newton County,Mississippi,65.7,76.7,54.7
Noxubee County,Mississippi,64.5,75.4,53.6
Oktibbeha County,Mississippi,63.9,75.1,52.8
Panola County,Mississippi,62.9,73.3,52.5
Pearl River County,Mississippi,68.1,78.4,57.7
Perry County,Mississippi,67.4,78.3,56.6
Pike County,Mississippi,67.9,78.8,57.1
Pontotoc County,Mississippi,63.3,74.1,52.4
Prentiss County,Mississippi,62.3,73,51.6
Quitman County,Mississippi,63.5,73.2,53.7
Rankin County,Mississippi,66.1,77.3,54.9
Scott County,Mississippi,65.4,76.9,54
Sharkey County,Mississippi,66.2,76.3,56
Simpson County,Mississippi,66.5,77.5,55.5
Smith County,Mississippi,66.1,77.2,55
Stone County,Mississippi,67.8,78.4,57.2
Sunflower County,Mississippi,65.2,74.4,56
Tallahatchie County,Mississippi,64.6,74.5,54.7
Tate County,Mississippi,62.5,72.5,52.5
Tippah County,Mississippi,61.6,72.3,50.9
Tishomingo County,Mississippi,61.7,72.3,51
Tunica County,Mississippi,63,72.4,53.6
Union County,Mississippi,62.7,73.6,51.8
Walthall County,Mississippi,67.9,78.6,57.3
Warren County,Mississippi,66.6,77,56.3
Washington County,Mississippi,65.3,74.6,55.9
Wayne County,Mississippi,66.4,77,55.8
Webster County,Mississippi,63.8,74.8,52.7
Wilkinson County,Mississippi,68.2,77.9,58.4
Winston County,Mississippi,64.2,75.2,53.2
Yalobusha County,Mississippi,63.5,74.4,52.5
Yazoo County,Mississippi,66.2,76.7,55.8
Adair County,Missouri,52.6,63.2,42
Andrew County,Missouri,53.5,64.2,42.8
Atchison County,Missouri,53,63.9,42.1
Audrain County,Missouri,54.1,63.9,44.3
Barry County,Missouri,57.5,68.4,46.7
Barton County,Missouri,57.3,68,46.5
Bates County,Missouri,56.6,67.2,46.1
Benton County,Missouri,56.2,66.7,45.6
Bollinger County,Missouri,57,67.5,46.6
Boone County,Missouri,55.3,64.9,45.6
Buchanan County,Missouri,54.3,64.8,43.6
Butler County,Missouri,59,69.3,48.8
Caldwell County,Missouri,53.8,64.3,43.3
Callaway County,Missouri,55.6,65.6,45.6
Camden County,Missouri,57.3,68.1,46.5
Cape Girardeau County,Missouri,57.5,67.8,47.3
Carroll County,Missouri,54.1,64.1,44.1
Carter County,Missouri,57.7,68.9,46.6
Cass County,Missouri,55.9,66,45.9
Cedar County,Missouri,57.2,67.9,46.5
Chariton County,Missouri,54.3,64.2,44.5
Christian County,Missouri,56.4,67.5,45.4
Clark County,Missouri,52.4,61.9,42.9
Clay County,Missouri,54.7,64.8,44.5
Clinton County,Missouri,53.7,64.2,43.2
Cole County,Missouri,56.8,66.9,46.7
Cooper County,Missouri,55.6,65.7,45.4
Crawford County,Missouri,55.3,66.9,43.6
Dade County,Missouri,57.2,68.1,46.3
Dallas County,Missouri,56.3,67.2,45.3
Daviess County,Missouri,53.1,63.6,42.6
DeKalb County,Missouri,53.1,63.9,42.3
Dent County,Missouri,55.6,66.5,44.6
Douglas County,Missouri,56.8,67.9,45.8
Dunklin County,Missouri,60.4,69.9,50.8
Franklin County,Missouri,55.6,66.7,44.6
Gasconade County,Missouri,55.5,66.3,44.6
Gentry County,Missouri,53,63.5,42.5
Greene County,Missouri,56.5,67.5,45.6
Grundy County,Missouri,52.8,62.9,42.8
Harrison County,Missouri,52.5,62.8,42.2
Henry County,Missouri,56.4,66.6,46.1
Hickory County,Missouri,56.5,67,46
Holt County,Missouri,53.6,64.5,42.7
Howard County,Missouri,55.1,64.9,45.3
Howell County,Missouri,57.7,68.3,47.1
Iron County,Missouri,55.3,66.8,43.8
Jackson County,Missouri,55.4,65.3,45.5
Jasper County,Missouri,58,68.9,47.2
Jefferson County,Missouri,56.8,67.4,46.3
Johnson County,Missouri,55.6,65.7,45.5
Knox County,Missouri,52.4,62.6,42.2
Laclede County,Missouri,56.5,67.3,45.8
Lafayette County,Missouri,55,65.1,44.9
Lawrence County,Missouri,57,67.8,46.3
Lewis County,Missouri,52.8,62.3,43.1
Lincoln County,Missouri,54.9,65,44.9
Linn County,Missouri,53.2,63.1,43.2
Livingston County,Missouri,53.5,63.4,43.5
McDonald County,Missouri,59,69.9,48.1
Macon County,Missouri,53.4,63.5,43.3
Madison County,Missouri,55.8,66.7,44.9
Maries County,Missouri,56.7,67.1,46.2
Marion County,Missouri,53.5,63.2,43.8
Mercer County,Missouri,51.7,61.9,41.5
Miller County,Missouri,57.4,67.9,46.8
Mississippi County,Missouri,59,68.7,49.3
Moniteau County,Missouri,56.1,66.1,46.2
Monroe County,Missouri,53.7,63.5,43.8
Montgomery County,Missouri,54.9,65.2,44.5
Morgan County,Missouri,56.1,66.6,45.6
New Madrid County,Missouri,59.5,69,50
Newton County,Missouri,58.7,69.4,47.9
Nodaway County,Missouri,52.8,63.2,42.4
Oregon County,Missouri,58.4,69.3,47.5
Osage County,Missouri,56.4,66.9,46
Ozark County,Missouri,57.5,68.7,46.3
Pemiscot County,Missouri,60.6,69.8,51.3
Perry County,Missouri,56.5,66.6,46.4
Pettis County,Missouri,55.5,65.8,45.1
Phelps County,Missouri,56.4,67.1,45.7
Pike County,Missouri,54.1,63.9,44.4
Platte County,Missouri,55.1,65.3,44.8
Polk County,Missouri,56.8,67.6,46
Pulaski County,Missouri,57.2,67.9,46.5
Putnam County,Missouri,51.5,62.3,40.6
Ralls County,Missouri,53.9,63.6,44.3
Randolph County,Missouri,54.2,63.9,44.5
Ray County,Missouri,54.4,64.6,44.2
Reynolds County,Missouri,56.1,67.7,44.4
Ripley County,Missouri,58.7,69.4,47.9
St. Charles County,Missouri,56.2,66.3,45.9
St. Clair County,Missouri,56.8,67.3,46.2
Ste. Genevieve County,Missouri,56.3,66.6,45.9
St. Francois County,Missouri,55.6,66.6,44.6
St. Louis County,Missouri,56.7,66.5,46.8
Saline County,Missouri,55.1,65,45.1
Schuyler County,Missouri,52,62.5,41.5
Scotland County,Missouri,52.1,62.2,42
Scott County,Missouri,58.6,68.5,48.7
Shannon County,Missouri,57.2,68.2,46.1
Shelby County,Missouri,52.8,62.8,42.8
Stoddard County,Missouri,58.9,68.7,49
Stone County,Missouri,57.3,68.2,46.2
Sullivan County,Missouri,52.1,62.4,41.8
Taney County,Missouri,57.3,68.5,46
Texas County,Missouri,56.2,66.6,45.8
Vernon County,Missouri,57,67.6,46.5
Warren County,Missouri,55.4,66,44.8
Washington County,Missouri,55.5,66.9,44
Wayne County,Missouri,57.4,68.3,46.4
Webster County,Missouri,55.7,66.5,44.9
Worth County,Missouri,52.4,62.7,42
Wright County,Missouri,56,66.6,45.4
St. Louis City,Missouri,56.9,66.6,47.2
Beaverhead County,Montana,38.8,50.1,27.4
Big Horn County,Montana,46.4,59.9,33.1
Blaine County,Montana,43.2,55.5,30.9
Broadwater County,Montana,43.8,55.4,32.3
Carbon County,Montana,44,55.7,32.3
Carter County,Montana,45.5,59.5,31.5
Cascade County,Montana,43.7,56,31.4
Chouteau County,Montana,44.6,57.8,31.3
Custer County,Montana,46.7,60.3,33.2
Daniels County,Montana,39.7,52.6,26.9
Dawson County,Montana,44.8,57.9,31.6
Deer Lodge County,Montana,39.1,50.6,27.5
Fallon County,Montana,45,58.4,31.5
Fergus County,Montana,44.8,57.5,32
Flathead County,Montana,41.2,51.2,31.1
Gallatin County,Montana,40.8,52.7,28.9
Garfield County,Montana,45.4,58.1,32.8
Glacier County,Montana,40.5,51.1,29.8
Golden Valley County,Montana,44.8,58.1,31.4
Granite County,Montana,40.1,51.1,29
Hill County,Montana,42.3,55.1,29.5
Jefferson County,Montana,42.3,54,30.5
Judith Basin County,Montana,42.3,54.6,30.1
Lake County,Montana,44.7,55.3,34
Lewis and Clark County,Montana,42.1,53.4,30.9
Liberty County,Montana,42.3,55.4,29.2
Lincoln County,Montana,43,53.1,32.9
McCone County,Montana,44.3,57.3,31.4
Madison County,Montana,40.5,52.4,28.7
Meagher County,Montana,40.7,52.3,29.1
Mineral County,Montana,42.7,53.1,32.4
Missoula County,Montana,42.3,53.4,31.1
Musselshell County,Montana,46.4,59.3,33.4
Park County,Montana,40.1,51.9,28.3
Petroleum County,Montana,46.9,59.8,33.9
Phillips County,Montana,43.6,56.4,30.8
Pondera County,Montana,42.6,54.8,30.4
Powder River County,Montana,46.8,61,32.5
Powell County,Montana,40.6,52,29.2
Prairie County,Montana,45.6,58.7,32.4
Ravalli County,Montana,40.9,52,29.8
Richland County,Montana,43.9,57.5,30.3
Roosevelt County,Montana,42.5,55.9,29
Rosebud County,Montana,46.2,60,32.5
Sanders County,Montana,43.8,54.5,33
Sheridan County,Montana,41.1,54.3,27.9
Silver Bow County,Montana,40.9,52.6,29.2
Stillwater County,Montana,43.9,56.1,31.7
Sweet Grass County,Montana,43.4,55.3,31.5
Teton County,Montana,42.7,54.7,30.8
Toole County,Montana,42.6,55.4,29.9
Treasure County,Montana,46.7,60.7,32.8
Valley County,Montana,41.9,54.3,29.5
Wheatland County,Montana,43.5,56.7,30.3
Wibaux County,Montana,44.4,57.3,31.4
Yellowstone County,Montana,47.1,60,34.1
Adams County,Nebraska,52.4,64.5,40.3
Antelope County,Nebraska,49.3,60.7,38
Arthur County,Nebraska,49.8,63.4,36.2
Banner County,Nebraska,49.3,64.2,34.3
Blaine County,Nebraska,50,63.3,36.7
Boone County,Nebraska,50,61.4,38.6
Box Butte County,Nebraska,48.5,63.5,33.6
Boyd County,Nebraska,49.7,61.4,38
Brown County,Nebraska,50.2,63.3,37
Buffalo County,Nebraska,51.6,64.2,39
Burt County,Nebraska,50.5,61.5,39.5
Butler County,Nebraska,50.8,62,39.6
Cass County,Nebraska,52.1,63,41.2
Cedar County,Nebraska,49.4,60.5,38.3
Chase County,Nebraska,52.9,67.6,38
Cherry County,Nebraska,49.5,63.2,35.8
Cheyenne County,Nebraska,49.7,64.9,34.5
Clay County,Nebraska,52.4,64,40.9
Colfax County,Nebraska,51.2,62.5,39.8
Cuming County,Nebraska,50.2,61.6,38.9
Custer County,Nebraska,50.1,63.3,36.9
Dakota County,Nebraska,49.6,61,38.2
Dawes County,Nebraska,49.4,63.7,35.2
Dawson County,Nebraska,51.4,64.9,37.9
Deuel County,Nebraska,50.8,65.5,36.2
Dixon County,Nebraska,49.1,60.4,37.9
Dodge County,Nebraska,51.3,62.4,40.2
Douglas County,Nebraska,52.1,62.8,41.3
Dundy County,Nebraska,53.1,68,38.2
Fillmore County,Nebraska,52.1,63.4,40.8
Franklin County,Nebraska,53.4,66,40.8
Frontier County,Nebraska,52.2,66.7,37.8
Furnas County,Nebraska,52.6,66.9,38.2
Gage County,Nebraska,52.5,64.1,40.8
Garden County,Nebraska,49.6,64.1,35.1
Garfield County,Nebraska,49.1,61.4,36.9
Gosper County,Nebraska,51.9,65.5,38.3
Grant County,Nebraska,48.6,62.8,34.5
Greeley County,Nebraska,49.9,61.9,38
Hall County,Nebraska,52,64.1,39.9
Hamilton County,Nebraska,52.2,63.8,40.6
Harlan County,Nebraska,53.1,66.3,39.9
Hayes County,Nebraska,52.1,66.8,37.4
Hitchcock County,Nebraska,52.9,67.9,37.9
Holt County,Nebraska,49.2,61.3,37
Hooker County,Nebraska,49,63.1,35
Howard County,Nebraska,51.3,63.5,39.1
Jefferson County,Nebraska,52.7,64.3,41.1
Johnson County,Nebraska,52.4,63.6,41.2
Kearney County,Nebraska,52.1,64.3,39.9
Keith County,Nebraska,51.4,65.1,37.6
Keya Paha County,Nebraska,49.7,62.8,36.6
Kimball County,Nebraska,48.4,63.9,32.8
Knox County,Nebraska,49.6,61.1,38.2
Lancaster County,Nebraska,52.1,63.5,40.7
Lincoln County,Nebraska,51.2,65.6,36.9
Logan County,Nebraska,49.9,63.6,36.2
Loup County,Nebraska,49.4,62.3,36.6
McPherson County,Nebraska,49.8,63.7,36
Madison County,Nebraska,50.1,61.6,38.6
Merrick County,Nebraska,51.9,63.8,39.9
Morrill County,Nebraska,49.9,65,34.7
Nance County,Nebraska,51.1,62.8,39.4
Nemaha County,Nebraska,53,64.1,41.9
Nuckolls County,Nebraska,53.1,65.1,41.2
Otoe County,Nebraska,52.3,63.4,41.2
Pawnee County,Nebraska,52.9,64.4,41.4
Perkins County,Nebraska,51.7,66.1,37.4
Phelps County,Nebraska,51.9,64.7,39
Pierce County,Nebraska,49.5,60.9,38.1
Platte County,Nebraska,50.8,62.3,39.3
Polk County,Nebraska,51.3,63,39.7
Red Willow County,Nebraska,53.2,67.9,38.4
Richardson County,Nebraska,53.5,64.7,42.4
Rock County,Nebraska,49.4,62.3,36.6
Saline County,Nebraska,51.9,63.4,40.4
Sarpy County,Nebraska,52.2,63.1,41.4
Saunders County,Nebraska,51.9,62.8,41
Scotts Bluff County,Nebraska,50.2,66,34.4
Seward County,Nebraska,51.3,62.7,39.9
Sheridan County,Nebraska,48.5,62.8,34.2
Sherman County,Nebraska,50.7,63.3,38.1
Sioux County,Nebraska,47.9,62.9,32.9
Stanton County,Nebraska,50.4,61.9,38.9
Thayer County,Nebraska,52.9,64.5,41.3
Thomas County,Nebraska,49.8,63.5,36.1
Thurston County,Nebraska,49.8,61,38.5
Valley County,Nebraska,49.8,62.2,37.4
Washington County,Nebraska,51.5,62.2,40.8
Wayne County,Nebraska,49.6,61.1,38.1
Webster County,Nebraska,53.1,65.7,40.5
Wheeler County,Nebraska,49.4,61.1,37.6
York County,Nebraska,51.6,63,40.2
Churchill County,Nevada,52.8,69.1,36.4
Clark County,Nevada,66.4,78.6,54.2
Douglas County,Nevada,50.7,64.3,37
Elko County,Nevada,46.6,60.8,32.5
Esmeralda County,Nevada,55.3,70.2,40.4
Eureka County,Nevada,48.2,64,32.4
Humboldt County,Nevada,50.9,64.7,37.1
Lander County,Nevada,50,65.1,34.9
Lincoln County,Nevada,56.8,70.7,42.9
Lyon County,Nevada,52.9,68.1,37.7
Mineral County,Nevada,52.6,67.9,37.4
Nye County,Nevada,54,68.8,39.1
Pershing County,Nevada,52.3,66.8,37.7
Storey County,Nevada,52.4,65.1,39.8
Washoe County,Nevada,50.9,64.3,37.5
White Pine County,Nevada,48,62.7,33.5
Carson City,Nevada,51.9,65.4,38.3
Belknap County,New Hampshire,47,57.4,36.6
Carroll County,New Hampshire,45.5,56.4,34.6
Cheshire County,New Hampshire,47.6,58.1,37.1
Coos County,New Hampshire,41.9,52.5,31.2
Grafton County,New Hampshire,44.3,55.3,33.4
Hillsborough County,New Hampshire,49.2,59.8,38.6
Merrimack County,New Hampshire,47.7,58.3,37
Rockingham County,New Hampshire,49.7,60,39.4
Strafford County,New Hampshire,47.9,58.4,37.5
Sullivan County,New Hampshire,46.3,56.9,35.6
Atlantic County,New Jersey,56.9,66.4,47.3
Bergen County,New Jersey,55.4,64.7,46.1
Burlington County,New Jersey,56.8,66.9,46.7
Camden County,New Jersey,57.1,66.7,47.4
Cape May County,New Jersey,57.2,65.9,48.4
Cumberland County,New Jersey,57,66.3,47.7
Essex County,New Jersey,55.9,65.1,46.7
Gloucester County,New Jersey,57.1,66.4,47.8
Hudson County,New Jersey,57.1,65.3,48.8
Hunterdon County,New Jersey,53.9,64.1,43.7
Mercer County,New Jersey,55.8,65.9,45.7
Middlesex County,New Jersey,56.4,66.1,46.7
Monmouth County,New Jersey,56.6,66.2,47
Morris County,New Jersey,53,62.7,43.4
Ocean County,New Jersey,56.5,66.2,46.8
Passaic County,New Jersey,53.4,62.9,43.9
Salem County,New Jersey,57,66,48
Somerset County,New Jersey,55.1,65.1,45
Sussex County,New Jersey,51.3,61.5,41.1
Union County,New Jersey,56.3,65.4,47.2
Warren County,New Jersey,52.3,62.6,42
Bernalillo County,New Mexico,55.5,70.4,40.6
Catron County,New Mexico,50.9,67.4,34.3
Chaves County,New Mexico,61.6,77.6,45.7
Cibola County,New Mexico,50.7,67.1,34.3
Colfax County,New Mexico,48.7,64.3,33.2
Curry County,New Mexico,59.1,74.1,44.1
De Baca County,New Mexico,61.1,77,45.2
Dona Ana County,New Mexico,63.4,78.7,48.2
Eddy County,New Mexico,64.1,79.3,48.9
Grant County,New Mexico,58.7,73.9,43.5
Guadalupe County,New Mexico,57.6,73.6,41.5
Harding County,New Mexico,56.2,71.9,40.5
Hidalgo County,New Mexico,62.4,78.7,46.1
Lea County,New Mexico,62.4,78.5,46.3
Lincoln County,New Mexico,56.5,71.8,41.2
Los Alamos County,New Mexico,49.3,63.1,35.6
Luna County,New Mexico,63.2,79.2,47.3
McKinley County,New Mexico,51.2,67.4,35.1
Mora County,New Mexico,50.3,66.1,34.5
Otero County,New Mexico,59.7,74.3,45.1
Quay County,New Mexico,59.5,74.9,44.2
Rio Arriba County,New Mexico,47.8,62.7,32.9
Roosevelt County,New Mexico,59.8,75.5,44.2
Sandoval County,New Mexico,52.2,67.5,36.9
San Juan County,New Mexico,53.2,68.6,37.7
San Miguel County,New Mexico,54.9,70.5,39.3
Santa Fe County,New Mexico,51.4,66.6,36.2
Sierra County,New Mexico,59.4,74.6,44.2
Socorro County,New Mexico,56.2,71.9,40.6
Taos County,New Mexico,45.3,59.7,31
Torrance County,New Mexico,53,68.9,37.1
Union County,New Mexico,53.5,69,38
Valencia County,New Mexico,57.3,73,41.6
Albany County,New York,49.8,59.6,40
Allegany County,New York,47.9,58.2,37.6
Bronx County,New York,56.9,64.9,48.9
Broome County,New York,48.3,58.4,38.2
Cattaraugus County,New York,47.9,58,37.8
Cayuga County,New York,49,58,40
Chautauqua County,New York,49.3,58.6,40.1
Chemung County,New York,49,59.4,38.6
Chenango County,New York,47.3,57.3,37.2
Clinton County,New York,45.4,55.1,35.7
Columbia County,New York,50.8,60.8,40.9
Cortland County,New York,46.9,56.6,37.1
Delaware County,New York,46.7,56.7,36.6
Dutchess County,New York,52,62.2,41.8
Erie County,New York,49.9,59,40.8
Essex County,New York,43.3,53.5,33.1
Franklin County,New York,44.1,54.5,33.6
Fulton County,New York,46.8,56.6,37
Genesee County,New York,49.1,58,40.3
Greene County,New York,48.4,58.1,38.7
Hamilton County,New York,42.8,53.3,32.3
Herkimer County,New York,44.9,55.1,34.7
Jefferson County,New York,47.3,56.4,38.2
Kings County,New York,57.2,64.9,49.4
Lewis County,New York,44.9,54.9,35
Livingston County,New York,49.5,59,40.1
Madison County,New York,47.1,56.9,37.3
Monroe County,New York,50.1,58.6,41.7
Montgomery County,New York,48.9,58.8,39
Nassau County,New York,56,64.2,47.7
New York County,New York,57.2,65.1,49.3
Niagara County,New York,50.3,58.3,42.3
Oneida County,New York,47.1,57.1,37.1
Onondaga County,New York,49,58.5,39.6
Ontario County,New York,49.3,58.5,40.1
Orange County,New York,51.6,61.5,41.8
Orleans County,New York,49.8,57.9,41.6
Oswego County,New York,48.5,57.9,39.1
Otsego County,New York,46.5,56.3,36.8
Putnam County,New York,52.4,62,42.9
Queens County,New York,56.6,64.7,48.6
Rensselaer County,New York,49.5,59.5,39.5
Richmond County,New York,57.2,65.4,49
Rockland County,New York,54,63.4,44.6
St. Lawrence County,New York,45.7,55.8,35.7
Saratoga County,New York,48.3,58.4,38.3
Schenectady County,New York,49.4,59.2,39.6
