ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean,
MO-147,Nodaway County,Missouri,39.5,-0.8,35,40.2,
MO-149,Oregon County,Missouri,45.7,2,112,43.7,
MO-151,Osage County,Missouri,44.5,0.8,89,43.7,
MO-153,Ozark County,Missouri,45.1,0.8,91,44.3,
MO-155,Pemiscot County,Missouri,49.2,0.6,79,48.7,
MO-157,Perry County,Missouri,44.6,0.6,78,44,
MO-159,Pettis County,Missouri,43,-0.2,51,43.2,
MO-161,Phelps County,Missouri,43.8,0.7,88,43.1,
MO-163,Pike County,Missouri,42.4,0,56,42.4,
MO-165,Platte County,Missouri,43.3,0.6,77,42.7,
MO-167,Polk County,Missouri,44.8,0.7,89,44.1,
MO-169,Pulaski County,Missouri,44.7,1.1,95,43.6,
MO-171,Putnam County,Missouri,38.5,-1.8,14,40.2,
MO-173,Ralls County,Missouri,42.1,-0.3,46,42.5,
MO-175,Randolph County,Missouri,42.2,-0.2,53,42.4,
MO-177,Ray County,Missouri,42,-0.2,52,42.2,
MO-179,Reynolds County,Missouri,42.3,0.2,60,42.1,
MO-181,Ripley County,Missouri,46,1,94,45,
MO-183,St. Charles County,Missouri,44.6,0.8,91,43.8,
MO-185,St. Clair County,Missouri,44.7,0,58,44.7,
MO-186,Ste. Genevieve County,Missouri,44.3,0.4,75,43.9,
MO-187,St. Francois County,Missouri,42.9,-0.1,54,43.1,
MO-189,St. Louis County,Missouri,45.4,0.7,86,44.8,
MO-195,Saline County,Missouri,42.8,-0.1,57,42.8,
MO-197,Schuyler County,Missouri,39.6,-0.7,34,40.3,
MO-199,Scotland County,Missouri,40.2,-0.4,42,40.6,
MO-201,Scott County,Missouri,47.1,0.6,77,46.5,
MO-203,Shannon County,Missouri,44.1,1.4,102,42.7,
MO-205,Shelby County,Missouri,40.5,-1.3,19,41.8,
MO-207,Stoddard County,Missouri,47.2,0.3,71,46.9,
MO-209,Stone County,Missouri,44.7,0.1,57,44.6,
MO-211,Sullivan County,Missouri,39.9,-1.1,22,41,
MO-213,Taney County,Missouri,44.9,0,54,44.8,
MO-215,Texas County,Missouri,44.3,1.1,96,43.1,
MO-217,Vernon County,Missouri,45.3,-0.2,50,45.5,
MO-219,Warren County,Missouri,43.3,0.7,86,42.6,
MO-221,Washington County,Missouri,42.3,0.1,63,42.2,
MO-223,Wayne County,Missouri,44.5,0.2,61,44.3,
MO-225,Webster County,Missouri,43.6,0.4,80,43.2,
MO-227,Worth County,Missouri,39.3,-0.2,47,39.6,
MO-229,Wright County,Missouri,44.1,0.7,87,43.4,
MO-510,St. Louis City,Missouri,45.8,0.5,80,45.3,
MT-001,Beaverhead County,Montana,26.5,0.8,86,25.7,
MT-003,Big Horn County,Montana,31.4,-0.3,50,31.7,
MT-005,Blaine County,Montana,29.9,0.9,83,28.9,
MT-007,Broadwater County,Montana,30.5,0.1,57,30.3,
MT-009,Carbon County,Montana,30.8,0.8,80,30,
MT-011,Carter County,Montana,30,0.1,59,29.9,
MT-013,Cascade County,Montana,30.4,0.3,61,30.2,
MT-015,Chouteau County,Montana,30.7,0.9,84,29.8,
MT-017,Custer County,Montana,31.8,1,84,30.8,
MT-019,Daniels County,Montana,26.2,0.6,77,25.7,
MT-021,Dawson County,Montana,30.1,0.6,76,29.5,
MT-023,Deer Lodge County,Montana,26.8,0.7,83,26.1,
MT-025,Fallon County,Montana,30,-0.3,53,30.2,
MT-027,Fergus County,Montana,30.8,0.1,57,30.7,
MT-029,Flathead County,Montana,29.8,1.2,90,28.6,
MT-031,Gallatin County,Montana,27.2,0.4,70,26.8,
MT-033,Garfield County,Montana,32.1,1.8,101,30.4,
MT-035,Glacier County,Montana,29.1,1.8,101,27.4,
MT-037,Golden Valley County,Montana,30.5,0,57,30.5,
MT-039,Granite County,Montana,28.1,0.8,83,27.3,
MT-041,Hill County,Montana,28.2,0.7,73,27.5,
MT-043,Jefferson County,Montana,28.6,-0.2,51,28.9,
MT-045,Judith Basin County,Montana,29.3,0.7,74,28.7,
MT-047,Lake County,Montana,32.8,1.1,88,31.8,
MT-049,Lewis and Clark County,Montana,29.5,0.8,83,28.7,
MT-051,Liberty County,Montana,28.7,1.2,91,27.5,
MT-053,Lincoln County,Montana,31.4,1.5,96,29.9,
MT-055,McCone County,Montana,30.2,1.5,99,28.7,
MT-057,Madison County,Montana,27.6,0.2,63,27.4,
MT-059,Meagher County,Montana,27.9,0.4,69,27.5,
MT-061,Mineral County,Montana,31.6,0.6,82,31,
MT-063,Missoula County,Montana,29.9,0.5,75,29.4,
MT-065,Musselshell County,Montana,32,0.2,57,31.8,
MT-067,Park County,Montana,27.2,0.9,86,26.3,
MT-069,Petroleum County,Montana,32.4,0.3,68,32.1,
MT-071,Phillips County,Montana,29.9,0.6,74,29.3,
MT-073,Pondera County,Montana,29.7,1.9,102,27.8,
MT-075,Powder River County,Montana,31.4,0.4,73,31,
MT-077,Powell County,Montana,27.6,0.6,72,27,
MT-079,Prairie County,Montana,31.1,1,86,30.2,
MT-081,Ravalli County,Montana,28.9,0.2,70,28.7,
MT-083,Richland County,Montana,29,0.3,61,28.7,
MT-085,Roosevelt County,Montana,28,0.4,70,27.6,
MT-087,Rosebud County,Montana,31.2,0.4,63,30.8,
MT-089,Sanders County,Montana,31.8,0.4,74,31.4,
MT-091,Sheridan County,Montana,26.5,0,60,26.5,
MT-093,Silver Bow County,Montana,28.2,0.8,86,27.4,
MT-095,Stillwater County,Montana,30.3,0.1,55,30.3,
MT-097,Sweet Grass County,Montana,30.3,0.3,67,30,
MT-099,Teton County,Montana,29.5,1.6,97,27.9,
MT-101,Toole County,Montana,30,2.4,112,27.6,
MT-103,Treasure County,Montana,31.4,0.1,57,31.3,
MT-105,Valley County,Montana,28.6,0.9,82,27.7,
MT-107,Wheatland County,Montana,29.7,0.5,71,29.2,
MT-109,Wibaux County,Montana,29.8,-0.2,56,30,
MT-111,Yellowstone County,Montana,32.8,0.1,56,32.7,
NE-001,Adams County,Nebraska,37.9,0,60,37.9,
NE-003,Antelope County,Nebraska,36.1,0.2,70,35.9,
NE-005,Arthur County,Nebraska,34.9,0.6,85,34.3,
NE-007,Banner County,Nebraska,32.9,0,62,32.9,
NE-009,Blaine County,Nebraska,35.2,0.4,79,34.8,
NE-011,Boone County,Nebraska,36.5,0.2,70,36.2,
NE-013,Box Butte County,Nebraska,32.6,0.1,72,32.4,
NE-015,Boyd County,Nebraska,35.1,-0.5,43,35.5,
NE-017,Brown County,Nebraska,34.2,-0.2,52,34.4,
NE-019,Buffalo County,Nebraska,37,0.3,77,36.7,
NE-021,Burt County,Nebraska,36.9,-0.4,50,37.3,
NE-023,Butler County,Nebraska,37.1,-1.1,25,38.2,
NE-025,Cass County,Nebraska,38.9,-0.8,39,39.7,
NE-027,Cedar County,Nebraska,35.6,-0.1,57,35.7,
NE-029,Chase County,Nebraska,36.1,0.6,78,35.5,
NE-031,Cherry County,Nebraska,33.9,0.6,80,33.3,
NE-033,Cheyenne County,Nebraska,33.5,-0.6,42,34.1,
NE-035,Clay County,Nebraska,38.2,-0.1,59,38.2,
NE-037,Colfax County,Nebraska,37.6,0.3,73,37.3,
NE-039,Cuming County,Nebraska,36.6,-0.1,62,36.7,
NE-041,Custer County,Nebraska,35.1,0.2,71,34.9,
NE-043,Dakota County,Nebraska,35.8,-0.2,55,36,
NE-045,Dawes County,Nebraska,34,1.2,91,32.8,
NE-047,Dawson County,Nebraska,36,-0.1,59,36.1,
NE-049,Deuel County,Nebraska,35.1,0,68,35.1,
NE-051,Dixon County,Nebraska,35.5,-0.3,52,35.8,
NE-053,Dodge County,Nebraska,37.9,0.2,71,37.7,
NE-055,Douglas County,Nebraska,39,0.2,65,38.9,
NE-057,Dundy County,Nebraska,36.5,0.2,63,36.3,
NE-059,Fillmore County,Nebraska,38.4,-0.5,44,38.9,
NE-061,Franklin County,Nebraska,38.3,0.1,68,38.1,
NE-063,Frontier County,Nebraska,36,-0.1,53,36.1,
NE-065,Furnas County,Nebraska,36.4,-0.8,27,37.2,
NE-067,Gage County,Nebraska,39,-0.7,37,39.6,
NE-069,Garden County,Nebraska,34,0.1,70,33.9,
NE-071,Garfield County,Nebraska,34.7,0,63,34.8,
NE-073,Gosper County,Nebraska,36.4,-0.5,45,36.8,
NE-075,Grant County,Nebraska,33.3,0.2,71,33.1,
NE-077,Greeley County,Nebraska,35.8,0,63,35.8,
NE-079,Hall County,Nebraska,37.8,0.4,73,37.4,
NE-081,Hamilton County,Nebraska,38.4,0.1,62,38.2,
NE-083,Harlan County,Nebraska,38,0,62,38,
NE-085,Hayes County,Nebraska,35.7,-0.2,48,36,
NE-087,Hitchcock County,Nebraska,36.3,-0.6,36,36.9,
NE-089,Holt County,Nebraska,34.5,-0.3,50,34.8,
NE-091,Hooker County,Nebraska,33.5,-0.5,45,33.9,
NE-093,Howard County,Nebraska,36.9,0.2,71,36.7,
NE-095,Jefferson County,Nebraska,39.3,0.1,64,39.2,
NE-097,Johnson County,Nebraska,38.9,-0.7,37,39.6,
NE-099,Kearney County,Nebraska,37.8,0.4,80,37.4,
NE-101,Keith County,Nebraska,36,0.4,81,35.6,
NE-103,Keya Paha County,Nebraska,33.9,-0.6,38,34.5,
NE-105,Kimball County,Nebraska,31.4,-0.4,41,31.8,
NE-107,Knox County,Nebraska,35.7,-0.1,54,35.8,
NE-109,Lancaster County,Nebraska,38.9,-0.3,52,39.3,
NE-111,Lincoln County,Nebraska,35.2,0,59,35.2,
NE-113,Logan County,Nebraska,34.5,0.1,67,34.5,
NE-115,Loup County,Nebraska,34.7,0.2,71,34.5,
NE-117,McPherson County,Nebraska,34.4,0,68,34.3,
NE-119,Madison County,Nebraska,36.6,0.2,61,36.5,
NE-121,Merrick County,Nebraska,37.7,-0.1,60,37.8,
NE-123,Morrill County,Nebraska,33.7,-0.1,55,33.8,
NE-125,Nance County,Nebraska,37,-0.2,52,37.2,
NE-127,Nemaha County,Nebraska,39.6,-0.7,40,40.3,
NE-129,Nuckolls County,Nebraska,38.2,-0.4,46,38.6,
NE-131,Otoe County,Nebraska,39,-0.8,34,39.8,
NE-133,Pawnee County,Nebraska,39.1,-0.9,32,40,
NE-135,Perkins County,Nebraska,35.6,0.4,76,35.2,
NE-137,Phelps County,Nebraska,37.2,0,70,37.1,
NE-139,Pierce County,Nebraska,35.9,0,60,35.9,
NE-141,Platte County,Nebraska,37.1,0,62,37.1,
NE-143,Polk County,Nebraska,37,-1.3,24,38.3,
NE-145,Red Willow County,Nebraska,36.3,-0.5,40,36.8,
NE-147,Richardson County,Nebraska,40.2,-0.6,44,40.8,
NE-149,Rock County,Nebraska,33.8,-0.4,43,34.2,
NE-151,Saline County,Nebraska,38.8,-0.5,48,39.2,
NE-153,Sarpy County,Nebraska,39.1,-0.3,54,39.4,
NE-155,Saunders County,Nebraska,38.7,0,60,38.6,
NE-157,Scotts Bluff County,Nebraska,33.4,0,59,33.4,
NE-159,Seward County,Nebraska,37.9,-0.9,32,38.8,
NE-161,Sheridan County,Nebraska,33.3,0.9,83,32.4,
NE-163,Sherman County,Nebraska,36,0.2,69,35.8,
NE-165,Sioux County,Nebraska,31.5,0.2,71,31.3,
NE-167,Stanton County,Nebraska,36.9,0.3,77,36.6,
NE-169,Thayer County,Nebraska,38.8,-0.4,50,39.1,
NE-171,Thomas County,Nebraska,34.5,-0.3,55,34.8,
NE-173,Thurston County,Nebraska,36.1,-0.3,54,36.4,
NE-175,Valley County,Nebraska,35.2,0,67,35.2,
NE-177,Washington County,Nebraska,38.4,0.1,69,38.3,
NE-179,Wayne County,Nebraska,35.8,-0.1,62,35.9,
NE-181,Webster County,Nebraska,37.8,-0.5,39,38.3,
NE-183,Wheeler County,Nebraska,35.8,0.4,79,35.3,
NE-185,York County,Nebraska,37.6,-1.2,25,38.8,
NV-001,Churchill County,Nevada,36.8,1.6,104,35.1,
NV-003,Clark County,Nevada,53.1,2,109,51.1,
NV-005,Douglas County,Nevada,36.3,1.6,107,34.7,
NV-007,Elko County,Nevada,31.7,0.7,86,31,
NV-009,Esmeralda County,Nevada,40,3.4,116,36.6,
NV-011,Eureka County,Nevada,31.9,1.1,95,30.8,
NV-013,Humboldt County,Nevada,36.6,1.2,101,35.5,
NV-015,Lander County,Nevada,34.8,1.6,108,33.2,
NV-017,Lincoln County,Nevada,42.8,2.3,116,40.5,
NV-019,Lyon County,Nevada,37.5,2.2,114,35.3,
NV-021,Mineral County,Nevada,37.1,2.9,120,34.2,
NV-023,Nye County,Nevada,38.9,2.6,119,36.3,
NV-027,Pershing County,Nevada,38.1,2,117,36,
NV-029,Storey County,Nevada,39.2,2,110,37.2,
NV-031,Washoe County,Nevada,37.3,1.9,114,35.4,
NV-033,White Pine County,Nevada,32.7,1.6,106,31.1,
NV-510,Carson City,Nevada,37.8,2.2,117,35.5,
NH-001,Belknap County,New Hampshire,35.9,3,120,32.9,
NH-003,Carroll County,New Hampshire,34,3.2,121,30.8,
NH-005,Cheshire County,New Hampshire,35.8,3,117,32.8,
NH-007,Coos County,New Hampshire,30.3,2.8,115,27.5,
NH-009,Grafton County,New Hampshire,32.5,3,118,29.5,
NH-011,Hillsborough County,New Hampshire,37.8,3.5,121,34.3,
NH-013,Merrimack County,New Hampshire,36.2,3.2,119,32.9,
NH-015,Rockingham County,New Hampshire,38.6,3,122,35.6,
NH-017,Strafford County,New Hampshire,37,2.7,117,34.3,
NH-019,Sullivan County,New Hampshire,34.1,2.9,117,31.2,
NJ-001,Atlantic County,New Jersey,45.4,2.7,114,42.7,
NJ-003,Bergen County,New Jersey,44,2.9,116,41.1,
NJ-005,Burlington County,New Jersey,44.9,2.3,115,42.6,
NJ-007,Camden County,New Jersey,45.8,2.5,116,43.4,
NJ-009,Cape May County,New Jersey,46.6,2.5,113,44.1,
NJ-011,Cumberland County,New Jersey,46,2.7,115,43.3,
NJ-013,Essex County,New Jersey,44.6,3.4,117,41.2,
NJ-015,Gloucester County,New Jersey,46.5,2.7,117,43.8,
NJ-017,Hudson County,New Jersey,47,3,117,44,
NJ-019,Hunterdon County,New Jersey,41.3,2.6,114,38.7,
NJ-021,Mercer County,New Jersey,43.7,2.3,110,41.3,
NJ-023,Middlesex County,New Jersey,44.7,3.2,117,41.5,
NJ-025,Monmouth County,New Jersey,44.9,2.9,115,42,
NJ-027,Morris County,New Jersey,41.4,3,117,38.4,
NJ-029,Ocean County,New Jersey,44.7,2.5,114,42.2,
NJ-031,Passaic County,New Jersey,41.8,2.7,115,39,
NJ-033,Salem County,New Jersey,46.7,2.7,117,44,
NJ-035,Somerset County,New Jersey,43.1,3.2,117,39.8,
NJ-037,Sussex County,New Jersey,39.3,2.2,112,37.1,
NJ-039,Union County,New Jersey,45.4,3.7,118,41.7,
NJ-041,Warren County,New Jersey,39.4,2.1,107,37.2,
NM-001,Bernalillo County,New Mexico,39.2,1.5,105,37.7,
NM-003,Catron County,New Mexico,33.3,1.6,109,31.7,
NM-005,Chaves County,New Mexico,45.1,2.9,124,42.2,
NM-006,Cibola County,New Mexico,34,1.3,104,32.7,
NM-007,Colfax County,New Mexico,32.5,0.7,89,31.7,
NM-009,Curry County,New Mexico,43.3,2.4,121,40.9,
NM-011,De Baca County,New Mexico,43.5,1.9,118,41.6,
NM-013,Dona Ana County,New Mexico,47.6,2.1,119,45.5,
NM-015,Eddy County,New Mexico,47.5,1.8,108,45.7,
NM-017,Grant County,New Mexico,41.5,0.9,90,40.6,
NM-019,Guadalupe County,New Mexico,40,0.9,91,39.2,
NM-021,Harding County,New Mexico,38.9,0.6,83,38.3,
NM-023,Hidalgo County,New Mexico,43.6,0.2,55,43.3,
NM-025,Lea County,New Mexico,45.7,1.3,106,44.3,
NM-027,Lincoln County,New Mexico,40.5,2.1,119,38.3,
NM-028,Los Alamos County,New Mexico,34.5,1.4,96,33.2,
NM-029,Luna County,New Mexico,45.1,0.6,78,44.5,
NM-031,McKinley County,New Mexico,35.3,1.7,123,33.6,
NM-033,Mora County,New Mexico,33.7,1.6,116,32.1,
NM-035,Otero County,New Mexico,44.3,1.9,116,42.4,
NM-037,Quay County,New Mexico,43.1,1.4,109,41.7,
NM-039,Rio Arriba County,New Mexico,31.9,2,118,30,
NM-041,Roosevelt County,New Mexico,43.3,1.6,109,41.6,
NM-043,Sandoval County,New Mexico,35.9,1.5,113,34.4,
NM-045,San Juan County,New Mexico,38,2.2,118,35.8,
NM-047,San Miguel County,New Mexico,38.2,0.8,88,37.4,
NM-049,Santa Fe County,New Mexico,35.2,0.9,88,34.3,
NM-051,Sierra County,New Mexico,43.6,1.3,111,42.3,
NM-053,Socorro County,New Mexico,39.7,1.7,115,38,
NM-055,Taos County,New Mexico,30.5,2.1,120,28.5,
NM-057,Torrance County,New Mexico,36,1.2,104,34.7,
NM-059,Union County,New Mexico,36.9,0.2,65,36.7,
NM-061,Valencia County,New Mexico,40.1,1.4,106,38.6,
NY-001,Albany County,New York,37.9,1.9,112,36,
NY-003,Allegany County,New York,35.5,1.4,104,34.1,
NY-005,Bronx County,New York,47.2,2.9,117,44.3,
NY-007,Broome County,New York,36.2,0.6,84,35.5,
NY-009,Cattaraugus County,New York,35.5,1.4,108,34,
NY-011,Cayuga County,New York,37.8,1.2,100,36.7,
NY-013,Chautauqua County,New York,37.8,1.6,107,36.2,
NY-015,Chemung County,New York,36.3,0.6,87,35.6,
NY-017,Chenango County,New York,35,0.7,89,34.3,
NY-019,Clinton County,New York,34.1,1.9,109,32.2,
NY-021,Columbia County,New York,38.8,2.3,115,36.5,
NY-023,Cortland County,New York,35.1,0.6,85,34.4,
NY-025,Delaware County,New York,34.4,1.2,102,33.2,
NY-027,Dutchess County,New York,40.2,3,117,37.1,
NY-029,Erie County,New York,38.2,1.6,104,36.6,
NY-031,Essex County,New York,31.4,1.5,104,29.9,
NY-033,Franklin County,New York,31.8,1.9,109,29.9,
NY-035,Fulton County,New York,34.7,1.4,101,33.3,
NY-037,Genesee County,New York,37.9,1.2,99,36.7,
NY-039,Greene County,New York,36.2,1.7,107,34.5,
NY-041,Hamilton County,New York,30.5,1.6,104,28.9,
NY-043,Herkimer County,New York,32.2,0.8,88,31.4,
NY-045,Jefferson County,New York,36,2.1,109,33.9,
NY-047,Kings County,New York,47.9,2.9,118,45,
NY-049,Lewis County,New York,32.9,2.1,110,30.8,
NY-051,Livingston County,New York,38,1.7,105,36.3,
NY-053,Madison County,New York,35.2,0.9,89,34.4,
NY-055,Monroe County,New York,39.3,1.5,103,37.8,
NY-057,Montgomery County,New York,36.5,1,101,35.5,
NY-059,Nassau County,New York,46.3,2.9,118,43.4,
NY-061,New York County,New York,47.6,3,118,44.6,
NY-063,Niagara County,New York,39.7,1.4,101,38.2,
NY-065,Oneida County,New York,34.9,1,95,34,
NY-067,Onondaga County,New York,37.6,1.6,104,36,
NY-069,Ontario County,New York,38.2,1.5,102,36.7,
NY-071,Orange County,New York,39.9,2.1,111,37.8,
NY-073,Orleans County,New York,39.1,1.2,96,37.9,
NY-075,Oswego County,New York,37.4,2.1,109,35.3,
NY-077,Otsego County,New York,33.9,0.1,53,33.8,
NY-079,Putnam County,New York,41.2,3,118,38.1,
NY-081,Queens County,New York,47.2,2.7,116,44.5,
NY-083,Rensselaer County,New York,37.8,2.5,115,35.3,
NY-085,Richmond County,New York,47.3,3.2,117,44.1,
NY-087,Rockland County,New York,42.7,2.9,115,39.8,
NY-089,St. Lawrence County,New York,33.6,2.1,110,31.5,
NY-091,Saratoga County,New York,36.7,2.5,116,34.2,
NY-093,Schenectady County,New York,37.8,2.2,114,35.6,
NY-095,Schoharie County,New York,35.1,1.1,103,34.1,
NY-097,Schuyler County,New York,36.6,1,93,35.7,
NY-099,Seneca County,New York,38.5,1.1,95,37.5,
NY-101,Steuben County,New York,36,1.4,102,34.6,
NY-103,Suffolk County,New York,44.5,2.8,115,41.7,
NY-105,Sullivan County,New York,36.5,1.7,111,34.8,
NY-107,Tioga County,New York,36.1,0.4,73,35.8,
NY-109,Tompkins County,New York,36.3,0.5,80,35.8,
NY-111,Ulster County,New York,38,2.3,115,35.7,
NY-113,Warren County,New York,33.3,2,110,31.3,
NY-115,Washington County,New York,35.7,2.3,112,33.4,
NY-117,Wayne County,New York,38.9,1.2,98,37.7,
NY-119,Westchester County,New York,43.3,3.1,118,40.2,
NY-121,Wyoming County,New York,36.7,1.6,105,35.1,
NY-123,Yates County,New York,37.9,1.4,101,36.4,
NC-001,Alamance County,North Carolina,47.8,1.2,98,46.6,
NC-003,Alexander County,North Carolina,46.5,0.8,94,45.7,
NC-005,Alleghany County,North Carolina,41.9,1.9,115,40,
NC-007,Anson County,North Carolina,51.1,2.1,116,49,
NC-009,Ashe County,North Carolina,40.1,1.1,100,39,
NC-011,Avery County,North Carolina,40.5,1,97,39.5,
NC-013,Beaufort County,North Carolina,51.7,1.2,102,50.5,
NC-015,Bertie County,North Carolina,50.1,2,117,48.1,
NC-017,Bladen County,North Carolina,52,2.1,118,49.9,
NC-019,Brunswick County,North Carolina,53.8,2.4,120,51.4,
NC-021,Buncombe County,North Carolina,43.5,0.9,94,42.6,
NC-023,Burke County,North Carolina,46.1,1.2,103,44.8,
NC-025,Cabarrus County,North Carolina,48.5,0.9,88,47.6,
NC-027,Caldwell County,North Carolina,45.7,1.1,101,44.6,
NC-029,Camden County,North Carolina,50.9,1.8,114,49.1,
NC-031,Carteret County,North Carolina,54.6,1.7,115,52.9,
NC-033,Caswell County,North Carolina,46.7,0.6,77,46.1,
NC-035,Catawba County,North Carolina,47.7,1.4,108,46.3,
NC-037,Chatham County,North Carolina,49.1,1.8,114,47.3,
NC-039,Cherokee County,North Carolina,43.7,-0.5,37,44.2,
NC-041,Chowan County,North Carolina,51.4,2,115,49.4,
NC-043,Clay County,North Carolina,43.2,0.5,75,42.7,
NC-045,Cleveland County,North Carolina,47.1,0.5,84,46.6,
NC-047,Columbus County,North Carolina,52.5,2.2,118,50.3,
NC-049,Craven County,North Carolina,52,1.6,110,50.4,
NC-051,Cumberland County,North Carolina,51.6,2.1,118,49.5,
NC-053,Currituck County,North Carolina,52.3,1.9,114,50.5,
NC-055,Dare County,North Carolina,54.4,1.6,113,52.8,
NC-057,Davidson County,North Carolina,48,1.6,107,46.4,
NC-059,Davie County,North Carolina,47.2,1.9,112,45.3,
NC-061,Duplin County,North Carolina,50.8,1.4,110,49.4,
NC-063,Durham County,North Carolina,47.9,1.7,110,46.2,
NC-065,Edgecombe County,North Carolina,49.4,1.3,107,48.1,
NC-067,Forsyth County,North Carolina,47,1.4,104,45.5,
NC-069,Franklin County,North Carolina,48.2,2.1,115,46.1,
NC-071,Gaston County,North Carolina,48.7,1.2,104,47.5,
NC-073,Gates County,North Carolina,49.2,1.6,115,47.6,
NC-075,Graham County,North Carolina,42.7,0,55,42.7,
NC-077,Granville County,North Carolina,47.2,1.8,114,45.4,
NC-079,Greene County,North Carolina,50.4,1.1,98,49.3,
NC-081,Guilford County,North Carolina,47.7,1.4,102,46.3,
NC-083,Halifax County,North Carolina,48.6,1.8,114,46.8,
NC-085,Harnett County,North Carolina,50.7,2.1,118,48.5,
NC-087,Haywood County,North Carolina,41.1,0.6,80,40.5,
NC-089,Henderson County,North Carolina,44.8,0.3,62,44.5,
NC-091,Hertford County,North Carolina,49.2,1.7,115,47.4,
NC-093,Hoke County,North Carolina,51.6,2.8,122,48.8,
NC-095,Hyde County,North Carolina,53.8,1.6,112,52.2,
NC-097,Iredell County,North Carolina,47.3,1.8,111,45.5,
NC-099,Jackson County,North Carolina,42.1,0.9,93,41.2,
NC-101,Johnston County,North Carolina,50.2,1.7,115,48.5,
NC-103,Jones County,North Carolina,51,1.5,110,49.5,
NC-105,Lee County,North Carolina,50.2,2.5,120,47.7,
NC-107,Lenoir County,North Carolina,50.1,0.7,86,49.4,
NC-109,Lincoln County,North Carolina,48.1,1.4,108,46.7,
NC-111,McDowell County,North Carolina,44.5,0.5,74,43.9,
NC-113,Macon County,North Carolina,43,1.2,105,41.8,
NC-115,Madison County,North Carolina,44.2,1,94,43.2,
NC-117,Martin County,North Carolina,50.3,1.8,115,48.5,
NC-119,Mecklenburg County,North Carolina,49.4,1.4,108,48,
NC-121,Mitchell County,North Carolina,40.5,0.3,65,40.2,
NC-123,Montgomery County,North Carolina,50.7,2.6,118,48.1,
NC-125,Moore County,North Carolina,50.9,2.9,121,48,
NC-127,Nash County,North Carolina,48.8,1.9,116,46.9,
NC-129,New Hanover County,North Carolina,54.2,2.7,121,51.5,
NC-131,Northampton County,North Carolina,48.7,1.9,114,46.7,
NC-133,Onslow County,North Carolina,52.4,1.9,117,50.5,
NC-135,Orange County,North Carolina,47.5,1.3,102,46.2,
NC-137,Pamlico County,North Carolina,53.6,1.5,111,52.1,
NC-139,Pasquotank County,North Carolina,51.1,1.9,116,49.1,
NC-141,Pender County,North Carolina,52.6,2.6,119,50,
NC-143,Perquimans County,North Carolina,51.1,2,116,49,
NC-145,Person County,North Carolina,46.2,1,95,45.2,
NC-147,Pitt County,North Carolina,50.6,1.3,107,49.3,
NC-149,Polk County,North Carolina,47.7,0.3,63,47.3,
NC-151,Randolph County,North Carolina,48.6,1.2,103,47.3,
NC-153,Richmond County,North Carolina,51.5,2.6,120,48.9,
NC-155,Robeson County,North Carolina,52.3,2.4,119,49.9,
NC-157,Rockingham County,North Carolina,47.2,1.3,106,45.8,
NC-159,Rowan County,North Carolina,47.9,1.6,107,46.3,
NC-161,Rutherford County,North Carolina,47,0.6,81,46.4,
NC-163,Sampson County,North Carolina,51,1.7,115,49.3,
NC-165,Scotland County,North Carolina,52,2.9,121,49.1,
NC-167,Stanly County,North Carolina,50.1,1.9,115,48.2,
NC-169,Stokes County,North Carolina,46.2,1.4,100,44.8,
NC-171,Surry County,North Carolina,45.2,1.5,104,43.6,
NC-173,Swain County,North Carolina,41.4,0.3,69,41.2,
NC-175,Transylvania County,North Carolina,44.2,1.1,102,43.1,
NC-177,Tyrrell County,North Carolina,52.7,1.9,113,50.9,
NC-179,Union County,North Carolina,50.4,1.8,116,48.6,
NC-181,Vance County,North Carolina,47.5,2.1,115,45.5,
NC-183,Wake County,North Carolina,49.4,2,114,47.4,
NC-185,Warren County,North Carolina,47.9,2,116,45.8,
NC-187,Washington County,North Carolina,51.4,1.9,115,49.5,
NC-189,Watauga County,North Carolina,40.8,1,100,39.8,
NC-191,Wayne County,North Carolina,50.5,1.2,107,49.3,
NC-193,Wilkes County,North Carolina,45.7,1.6,113,44,
NC-195,Wilson County,North Carolina,50.1,1.6,115,48.5,
NC-197,Yadkin County,North Carolina,45.8,1.1,95,44.7,
NC-199,Yancey County,North Carolina,40.5,0.2,63,40.2,
ND-001,Adams County,North Dakota,29.2,0.3,70,28.8,
ND-003,Barnes County,North Dakota,28.6,0.3,70,28.3,
ND-005,Benson County,North Dakota,27.1,0.9,83,26.2,
ND-007,Billings County,North Dakota,29.1,-0.4,52,29.5,
ND-009,Bottineau County,North Dakota,26.6,0.4,71,26.3,
ND-011,Bowman County,North Dakota,29.3,-0.2,57,29.4,
ND-013,Burke County,North Dakota,25.8,-0.4,51,26.2,
ND-015,Burleigh County,North Dakota,28.4,-0.5,46,28.9,
ND-017,Cass County,North Dakota,29.1,-0.3,50,29.4,
ND-019,Cavalier County,North Dakota,25.9,0.7,79,25.2,
ND-021,Dickey County,North Dakota,29.6,-0.1,58,29.7,
ND-023,Divide County,North Dakota,26,-0.3,54,26.3,
ND-025,Dunn County,North Dakota,28.9,0,57,28.9,
ND-027,Eddy County,North Dakota,27.7,0.5,79,27.2,
ND-029,Emmons County,North Dakota,29.1,-0.5,50,29.6,
ND-031,Foster County,North Dakota,27.5,0.1,70,27.4,
ND-033,Golden Valley County,North Dakota,29.3,-0.5,52,29.8,
