Name,State,Avg 2021,Max 2021,Min 2021
Isabella County,Michigan,48.9,59.1,38.7
Jackson County,Michigan,50.2,60,40.4
Kalamazoo County,Michigan,50.9,60.3,41.6
Kalkaska County,Michigan,46.5,56.7,36.4
Kent County,Michigan,49.5,59.6,39.4
Keweenaw County,Michigan,43.6,52.7,34.5
Lake County,Michigan,47.2,57.5,36.7
Lapeer County,Michigan,50.2,59.4,40.9
Leelanau County,Michigan,47.7,55.8,39.5
Lenawee County,Michigan,51.1,61,41.1
Livingston County,Michigan,50.2,59.9,40.5
Luce County,Michigan,43.4,52.6,34.1
Mackinac County,Michigan,44.4,53.2,35.7
Macomb County,Michigan,51.9,60.5,43.3
Manistee County,Michigan,47,56.3,37.8
Marquette County,Michigan,42.9,53.2,32.5
Mason County,Michigan,47.2,56.4,38
Mecosta County,Michigan,47.7,58.3,37.1
Menominee County,Michigan,44.7,55.7,33.7
Midland County,Michigan,49.7,59.4,40
Missaukee County,Michigan,46.4,57.1,35.7
Monroe County,Michigan,52.7,62.2,43.3
Montcalm County,Michigan,48.7,59,38.4
Montmorency County,Michigan,46.1,56.4,35.7
Muskegon County,Michigan,49.7,59.5,39.8
Newaygo County,Michigan,48.2,58.8,37.7
Oakland County,Michigan,50.7,60,41.4
Oceana County,Michigan,48.3,57.9,38.6
Ogemaw County,Michigan,47.2,57.4,37
Ontonagon County,Michigan,43,53.6,32.4
Osceola County,Michigan,46.6,57.4,35.9
Oscoda County,Michigan,46.3,56.5,36.1
Otsego County,Michigan,45.5,55.4,35.5
Ottawa County,Michigan,50.2,60,40.5
Presque Isle County,Michigan,46.2,56,36.4
Roscommon County,Michigan,46.8,57.1,36.4
Saginaw County,Michigan,50.3,60,40.6
St. Clair County,Michigan,51.4,59.6,43.1
St. Joseph County,Michigan,51,60.6,41.3
Sanilac County,Michigan,49.7,58.3,41
Schoolcraft County,Michigan,44.2,53.5,34.9
Shiawassee County,Michigan,50.3,60.1,40.6
Tuscola County,Michigan,49.8,59.1,40.5
Van Buren County,Michigan,51.1,60.6,41.7
Washtenaw County,Michigan,50.7,60.5,40.8
Wayne County,Michigan,52.5,61.7,43.3
Wexford County,Michigan,46.5,56.9,36.2
Aitkin County,Minnesota,43,53.8,32.3
Anoka County,Minnesota,46.8,56.9,36.7
Becker County,Minnesota,43,54,32.1
Beltrami County,Minnesota,42.3,53.1,31.4
Benton County,Minnesota,45.3,55.7,34.9
Big Stone County,Minnesota,46.6,57.8,35.5
Blue Earth County,Minnesota,47.8,57.6,38
Brown County,Minnesota,48.2,58.3,38
Carlton County,Minnesota,42.1,52.4,31.7
Carver County,Minnesota,47.3,57.2,37.5
Cass County,Minnesota,43.5,54.2,32.8
Chippewa County,Minnesota,47.2,58,36.3
Chisago County,Minnesota,45.9,56.4,35.5
Clay County,Minnesota,44.5,55.7,33.3
Clearwater County,Minnesota,42.2,52.9,31.5
Cook County,Minnesota,39.4,49.7,29.1
Cottonwood County,Minnesota,47.9,57.9,37.9
Crow Wing County,Minnesota,44.3,54.9,33.8
Dakota County,Minnesota,48,57.7,38.4
Dodge County,Minnesota,46.3,56.5,36.1
Douglas County,Minnesota,44.8,55.2,34.4
Faribault County,Minnesota,47.6,57.6,37.5
Fillmore County,Minnesota,46.3,56.5,36.1
Freeborn County,Minnesota,47.1,57,37.1
Goodhue County,Minnesota,46.8,56.9,36.6
Grant County,Minnesota,45.6,56.1,35.2
Hennepin County,Minnesota,47.5,57.3,37.7
Houston County,Minnesota,47.9,57.4,38.4
Hubbard County,Minnesota,43,53.9,32.2
Isanti County,Minnesota,45.9,56.6,35.1
Itasca County,Minnesota,42.1,53.2,30.9
Jackson County,Minnesota,47.7,57.9,37.5
Kanabec County,Minnesota,44.5,55.5,33.5
Kandiyohi County,Minnesota,46.2,56.8,35.5
Kittson County,Minnesota,42.6,54.4,30.8
Koochiching County,Minnesota,41.9,53.1,30.7
Lac qui Parle County,Minnesota,47,57.9,36.2
Lake County,Minnesota,40.1,51.1,29.1
Lake of the Woods County,Minnesota,41.6,53.1,30.2
Le Sueur County,Minnesota,47.5,57,38
Lincoln County,Minnesota,46.4,56.4,36.3
Lyon County,Minnesota,47.3,57.5,37.1
McLeod County,Minnesota,47.2,57.1,37.2
Mahnomen County,Minnesota,42.2,53.4,31
Marshall County,Minnesota,42.2,54.1,30.3
Martin County,Minnesota,47.7,57.7,37.7
Meeker County,Minnesota,45.8,56.3,35.3
Mille Lacs County,Minnesota,44.8,55.5,34.2
Morrison County,Minnesota,44.9,55.3,34.5
Mower County,Minnesota,46.7,56.6,36.8
Murray County,Minnesota,46.6,56.5,36.6
Nicollet County,Minnesota,48,57.5,38.6
Nobles County,Minnesota,47.1,57.2,37
Norman County,Minnesota,43.4,54.8,32.1
Olmsted County,Minnesota,46.4,56.9,35.9
Otter Tail County,Minnesota,44.4,55,33.9
Pennington County,Minnesota,42,53.7,30.4
Pine County,Minnesota,44,54.3,33.8
Pipestone County,Minnesota,46.6,56.6,36.5
Polk County,Minnesota,42.9,54.2,31.5
Pope County,Minnesota,45.8,56.2,35.3
Ramsey County,Minnesota,47.8,57.4,38.2
Red Lake County,Minnesota,42.4,54,30.7
Redwood County,Minnesota,47.6,58,37.3
Renville County,Minnesota,47.3,57.6,37
Rice County,Minnesota,47.2,57,37.3
Rock County,Minnesota,47.7,58.1,37.4
Roseau County,Minnesota,41.7,53.7,29.7
St. Louis County,Minnesota,40.9,52.5,29.2
Scott County,Minnesota,47.8,57.6,38.1
Sherburne County,Minnesota,45.9,56.3,35.5
Sibley County,Minnesota,47.9,57.5,38.3
Stearns County,Minnesota,45.5,55.9,35.1
Steele County,Minnesota,46.9,56.7,37
Stevens County,Minnesota,46.2,56.8,35.5
Swift County,Minnesota,46.8,57.6,35.9
Todd County,Minnesota,44.6,55.2,34
Traverse County,Minnesota,46.3,57.1,35.4
Wabasha County,Minnesota,46.9,57.3,36.5
Wadena County,Minnesota,43.9,54.6,33.3
Waseca County,Minnesota,47,57,37.1
Washington County,Minnesota,47.4,57,37.9
Watonwan County,Minnesota,48.5,58.6,38.3
Wilkin County,Minnesota,45.6,56.5,34.7
Winona County,Minnesota,47.3,57,37.6
Wright County,Minnesota,46.3,56.6,36
Yellow Medicine County,Minnesota,47.4,57.9,36.8
Adams County,Mississippi,66.6,76.9,56.3
Alcorn County,Mississippi,61.2,72.2,50.3
Amite County,Mississippi,66.8,77.4,56.1
Attala County,Mississippi,63.1,74.3,52
Benton County,Mississippi,61.2,72.3,50.1
Bolivar County,Mississippi,63.4,73,53.7
Calhoun County,Mississippi,62.9,74,51.8
Carroll County,Mississippi,64.1,74.9,53.3
Chickasaw County,Mississippi,63.4,74.2,52.7
Choctaw County,Mississippi,62.9,73.7,52
Claiborne County,Mississippi,66.3,76.7,55.9
Clarke County,Mississippi,65.3,76.1,54.4
Clay County,Mississippi,64,74.7,53.4
Coahoma County,Mississippi,63.1,72.9,53.4
Copiah County,Mississippi,66.1,76.9,55.3
Covington County,Mississippi,65.9,76.8,54.9
DeSoto County,Mississippi,62.2,71.8,52.6
Forrest County,Mississippi,66.8,77.6,55.9
Franklin County,Mississippi,66.4,77,55.8
George County,Mississippi,67.2,78.3,56.1
Greene County,Mississippi,66.6,77.6,55.6
Grenada County,Mississippi,63.5,74.5,52.5
Hancock County,Mississippi,67.8,77,58.6
Harrison County,Mississippi,67.8,77.5,58.1
Hinds County,Mississippi,65.7,76.5,54.9
Holmes County,Mississippi,64.8,75.4,54.2
Humphreys County,Mississippi,65.4,75.5,55.2
Issaquena County,Mississippi,65.2,75.3,55.1
Itawamba County,Mississippi,63,73.9,52.1
Jackson County,Mississippi,68,78.2,57.8
Jasper County,Mississippi,64.9,76,53.8
Jefferson County,Mississippi,66.3,76.7,55.9
Jefferson Davis County,Mississippi,66.2,76.7,55.7
Jones County,Mississippi,65.8,76.9,54.7
Kemper County,Mississippi,63.9,75,52.8
Lafayette County,Mississippi,62,73.6,50.5
Lamar County,Mississippi,66.8,77.3,56.3
Lauderdale County,Mississippi,64.6,75.5,53.6
Lawrence County,Mississippi,66.6,77.2,56
Leake County,Mississippi,63.4,74.9,52
Lee County,Mississippi,63.5,74.3,52.8
Leflore County,Mississippi,65.1,75.5,54.8
Lincoln County,Mississippi,66.4,77,55.7
Lowndes County,Mississippi,64.4,75.2,53.5
Madison County,Mississippi,64.6,75.5,53.7
Marion County,Mississippi,67.1,77.3,56.8
Marshall County,Mississippi,61.5,72.4,50.7
Monroe County,Mississippi,63.5,74.2,52.7
Montgomery County,Mississippi,62.7,73.7,51.6
Neshoba County,Mississippi,63.2,74.8,51.6
Newton County,Mississippi,64.2,75.6,52.7
Noxubee County,Mississippi,64.4,75.3,53.5
Oktibbeha County,Mississippi,64.3,74.9,53.7
Panola County,Mississippi,62.4,73,51.7
Pearl River County,Mississippi,67.3,77.5,57.1
Perry County,Mississippi,66.7,77.7,55.8
Pike County,Mississippi,67,77.7,56.2
Pontotoc County,Mississippi,63,73.9,51.9
Prentiss County,Mississippi,62.4,73.3,51.5
Quitman County,Mississippi,63,73,53
Rankin County,Mississippi,65.2,76.5,53.9
Scott County,Mississippi,64.1,75.7,52.5
Sharkey County,Mississippi,65,75.1,55
Simpson County,Mississippi,65.7,76.8,54.5
Smith County,Mississippi,65,76.4,53.6
Stone County,Mississippi,67.3,78,56.6
Sunflower County,Mississippi,64.3,74.2,54.4
Tallahatchie County,Mississippi,63.8,74.3,53.3
Tate County,Mississippi,62.1,72.1,52.1
Tippah County,Mississippi,61.5,72.4,50.4
Tishomingo County,Mississippi,61.8,72.7,50.8
Tunica County,Mississippi,62.7,72.1,53.2
Union County,Mississippi,62.5,73.6,51.3
Walthall County,Mississippi,67,77.3,56.7
Warren County,Mississippi,66,76.2,55.7
Washington County,Mississippi,64.4,74.2,54.5
Wayne County,Mississippi,65.7,76.4,54.9
Webster County,Mississippi,62.8,73.6,52
Wilkinson County,Mississippi,67,77,57.1
Winston County,Mississippi,63.3,74.4,52.3
Yalobusha County,Mississippi,62.7,74,51.4
Yazoo County,Mississippi,65.1,75.4,54.8
Adair County,Missouri,53.7,63.6,43.7
Andrew County,Missouri,54.5,65,43.9
Atchison County,Missouri,53.9,64.7,43
Audrain County,Missouri,55,64.6,45.3
Barry County,Missouri,57.8,68.6,47
Barton County,Missouri,57.7,68.1,47.4
Bates County,Missouri,57,67.2,46.8
Benton County,Missouri,56.6,67,46.2
Bollinger County,Missouri,57,67.3,46.6
Boone County,Missouri,56.2,65.8,46.5
Buchanan County,Missouri,55,65.7,44.3
Butler County,Missouri,58.6,69,48.1
Caldwell County,Missouri,54.2,64.6,43.8
Callaway County,Missouri,56.5,66.5,46.4
Camden County,Missouri,57.8,68.5,47.2
Cape Girardeau County,Missouri,57.8,68.1,47.5
Carroll County,Missouri,55,64.9,45.1
Carter County,Missouri,57.4,68.5,46.3
Cass County,Missouri,56.5,66.3,46.7
Cedar County,Missouri,58.1,68.4,47.8
Chariton County,Missouri,55.2,64.9,45.4
Christian County,Missouri,57,68,46
Clark County,Missouri,53.1,62.3,43.9
Clay County,Missouri,55.4,65.8,45.1
Clinton County,Missouri,54.3,64.9,43.6
Cole County,Missouri,57.5,67.4,47.6
Cooper County,Missouri,56.3,66.2,46.3
Crawford County,Missouri,55.8,67.5,43.9
Dade County,Missouri,57.9,68.6,47.3
Dallas County,Missouri,56.6,67.3,46
Daviess County,Missouri,54,64.3,43.7
DeKalb County,Missouri,53.9,64.6,43.2
Dent County,Missouri,55.7,67,44.3
Douglas County,Missouri,57.4,68.3,46.4
Dunklin County,Missouri,60.2,70.3,50.2
Franklin County,Missouri,56.1,67.4,44.9
Gasconade County,Missouri,56,67,45
Gentry County,Missouri,53.9,64.4,43.4
Greene County,Missouri,56.9,67.6,46.2
Grundy County,Missouri,53.9,63.9,43.8
Harrison County,Missouri,53.4,63.7,43.2
Henry County,Missouri,56.8,66.9,46.7
Hickory County,Missouri,57,67.3,46.8
Holt County,Missouri,54.7,65.5,44
Howard County,Missouri,55.9,65.5,46.2
Howell County,Missouri,58.4,69.4,47.4
Iron County,Missouri,55.4,66.9,43.9
Jackson County,Missouri,56.1,66,46.2
Jasper County,Missouri,58.4,68.9,47.9
Jefferson County,Missouri,57.3,68,46.7
Johnson County,Missouri,56.3,66.3,46.3
Knox County,Missouri,53.3,63.2,43.5
Laclede County,Missouri,57,67.5,46.5
Lafayette County,Missouri,55.7,65.7,45.8
Lawrence County,Missouri,57.5,68,46.9
Lewis County,Missouri,53.5,63,44.1
Lincoln County,Missouri,55.7,65.7,45.7
Linn County,Missouri,54.1,64,44.2
Livingston County,Missouri,54.3,64.3,44.3
McDonald County,Missouri,59,69.9,48.2
Macon County,Missouri,54.4,64.1,44.6
Madison County,Missouri,55.7,66.8,44.7
Maries County,Missouri,57.3,67.8,46.8
Marion County,Missouri,54.3,63.8,44.8
Mercer County,Missouri,52.7,62.8,42.7
Miller County,Missouri,57.9,68.4,47.5
Mississippi County,Missouri,59.2,69,49.4
Moniteau County,Missouri,56.7,66.6,46.8
Monroe County,Missouri,54.5,64.1,45
Montgomery County,Missouri,55.5,65.7,45.2
Morgan County,Missouri,56.5,67.1,46
New Madrid County,Missouri,59.5,69.2,49.8
Newton County,Missouri,58.7,69.4,48.1
Nodaway County,Missouri,53.8,64.3,43.2
Oregon County,Missouri,58.8,70,47.5
Osage County,Missouri,57.1,67.6,46.6
Ozark County,Missouri,58.4,69.6,47.2
Pemiscot County,Missouri,60.7,70.6,50.9
Perry County,Missouri,56.9,67.1,46.7
Pettis County,Missouri,56.2,66.4,46
Phelps County,Missouri,56.9,67.9,45.9
Pike County,Missouri,54.9,64.5,45.2
Platte County,Missouri,56,66.3,45.6
Polk County,Missouri,57.3,68,46.6
Pulaski County,Missouri,57.7,68.7,46.7
Putnam County,Missouri,52.4,62.8,42
Ralls County,Missouri,54.7,64.2,45.2
Randolph County,Missouri,55.1,64.6,45.5
Ray County,Missouri,55,65.2,44.8
Reynolds County,Missouri,55.9,67.5,44.3
Ripley County,Missouri,58.5,69.4,47.5
St. Charles County,Missouri,56.9,67.2,46.6
St. Clair County,Missouri,57.4,67.6,47.2
Ste. Genevieve County,Missouri,56.7,67,46.3
St. Francois County,Missouri,56,67.1,44.9
St. Louis County,Missouri,57.3,67.3,47.3
Saline County,Missouri,56,65.7,46.1
Schuyler County,Missouri,52.9,62.9,42.8
Scotland County,Missouri,52.9,62.7,43.2
Scott County,Missouri,58.9,68.9,48.9
Shannon County,Missouri,57.3,68.5,46.1
Shelby County,Missouri,53.6,63.4,43.9
Stoddard County,Missouri,58.7,68.5,48.8
Stone County,Missouri,57.8,68.9,46.7
Sullivan County,Missouri,53.3,63.2,43.2
Taney County,Missouri,58.5,70.1,46.8
Texas County,Missouri,56.6,67.3,45.8
Vernon County,Missouri,57.4,67.5,47.3
Warren County,Missouri,55.9,66.5,45.3
Washington County,Missouri,56,67.6,44.5
Wayne County,Missouri,56.7,67.3,46.1
Webster County,Missouri,56,66.5,45.6
Worth County,Missouri,53.3,63.7,42.8
Wright County,Missouri,56.4,66.9,46
St. Louis City,Missouri,57.5,67.3,47.7
Beaverhead County,Montana,39.7,51.2,28.2
Big Horn County,Montana,46.7,60.1,33.3
Blaine County,Montana,44,57.1,31
Broadwater County,Montana,44.3,56.2,32.5
Carbon County,Montana,44.6,56.3,33
Carter County,Montana,46.5,60.9,32
Cascade County,Montana,44,56.8,31.3
Chouteau County,Montana,45.2,59.2,31.2
Custer County,Montana,47.3,61.4,33.2
Daniels County,Montana,41.3,55,27.6
Dawson County,Montana,45.7,59.6,31.8
Deer Lodge County,Montana,39.7,51.3,28
Fallon County,Montana,46,59.9,32
Fergus County,Montana,45.3,58.5,32
Flathead County,Montana,41.8,52.3,31.2
Gallatin County,Montana,41.6,53.8,29.4
Garfield County,Montana,46.5,59.9,33.1
Glacier County,Montana,40.8,51.8,29.8
Golden Valley County,Montana,45.2,59,31.5
Granite County,Montana,40.7,51.9,29.4
Hill County,Montana,42.9,56.7,29.2
Jefferson County,Montana,42.8,54.9,30.7
Judith Basin County,Montana,43,55.6,30.4
Lake County,Montana,45.2,56.3,34.1
Lewis and Clark County,Montana,42.1,53.6,30.6
Liberty County,Montana,42.9,56.7,29
Lincoln County,Montana,43.3,53.8,32.7
McCone County,Montana,45.4,59.2,31.5
Madison County,Montana,41.3,53.2,29.4
Meagher County,Montana,41.2,53.2,29.2
Mineral County,Montana,43.4,54,32.8
Missoula County,Montana,42.9,54.4,31.4
Musselshell County,Montana,47,60.1,33.9
Park County,Montana,40.8,52.9,28.8
Petroleum County,Montana,47.5,60.9,34
Phillips County,Montana,44.7,58.4,31.1
Pondera County,Montana,42.8,55.3,30.3
Powder River County,Montana,47.4,61.8,33
Powell County,Montana,41,52.9,29.2
Prairie County,Montana,46.4,60.2,32.7
Ravalli County,Montana,41.8,53.2,30.3
Richland County,Montana,44.9,59.2,30.6
Roosevelt County,Montana,43.7,57.9,29.6
Rosebud County,Montana,46.6,60.7,32.5
Sanders County,Montana,44.3,55.6,32.9
Sheridan County,Montana,42.2,55.9,28.6
Silver Bow County,Montana,41.5,53.3,29.7
Stillwater County,Montana,44.6,57,32.2
Sweet Grass County,Montana,43.9,56.1,31.7
Teton County,Montana,42.7,55.1,30.2
Toole County,Montana,43.3,56.3,30.4
Treasure County,Montana,47.2,61.5,33
Valley County,Montana,43.4,56.7,30.2
Wheatland County,Montana,43.9,57.4,30.3
Wibaux County,Montana,45.7,59.5,32
Yellowstone County,Montana,47.6,60.9,34.4
Adams County,Nebraska,52.5,64.3,40.8
Antelope County,Nebraska,50.2,61.5,38.9
Arthur County,Nebraska,50.2,63.4,37
Banner County,Nebraska,49.5,63.9,35
Blaine County,Nebraska,50.6,63.8,37.3
Boone County,Nebraska,50.8,62.2,39.4
Box Butte County,Nebraska,48.8,62.9,34.7
Boyd County,Nebraska,50.6,62.8,38.5
Brown County,Nebraska,50.5,63.8,37.2
Buffalo County,Nebraska,51.9,64,39.7
Burt County,Nebraska,51.5,62.5,40.5
Butler County,Nebraska,51.7,62.7,40.6
Cass County,Nebraska,52.9,63.6,42.2
Cedar County,Nebraska,50.2,61.4,38.9
Chase County,Nebraska,52.4,67.1,37.6
Cherry County,Nebraska,50,63.5,36.5
Cheyenne County,Nebraska,50.2,64.6,35.9
Clay County,Nebraska,52.7,64.3,41.2
Colfax County,Nebraska,52.1,63.4,40.8
Cuming County,Nebraska,51.1,62.3,39.8
Custer County,Nebraska,50.8,63.7,37.8
Dakota County,Nebraska,50.3,61.8,38.8
Dawes County,Nebraska,49.6,63,36.1
Dawson County,Nebraska,51.6,64.6,38.6
Deuel County,Nebraska,51,64.8,37.2
Dixon County,Nebraska,49.9,61.2,38.6
Dodge County,Nebraska,52.3,63.2,41.3
Douglas County,Nebraska,53,63.5,42.5
Dundy County,Nebraska,52.6,67.1,38
Fillmore County,Nebraska,52.8,64.3,41.3
Franklin County,Nebraska,53.6,65.7,41.4
Frontier County,Nebraska,52.3,66.1,38.5
Furnas County,Nebraska,52.8,66.7,39
Gage County,Nebraska,53.6,64.8,42.3
Garden County,Nebraska,49.9,63.9,36
Garfield County,Nebraska,50.1,62.7,37.5
Gosper County,Nebraska,52.1,65.1,39.1
Grant County,Nebraska,49,62.7,35.3
Greeley County,Nebraska,50.7,62.7,38.7
Hall County,Nebraska,52.3,64.2,40.5
Hamilton County,Nebraska,52.6,64,41.3
Harlan County,Nebraska,53.4,66,40.9
Hayes County,Nebraska,52.2,66.3,38.1
Hitchcock County,Nebraska,53,67.4,38.6
Holt County,Nebraska,50.1,62.4,37.8
Hooker County,Nebraska,49.3,63.1,35.5
Howard County,Nebraska,51.8,63.8,39.8
Jefferson County,Nebraska,53.9,65.1,42.6
Johnson County,Nebraska,53.4,64.4,42.3
Kearney County,Nebraska,52.3,64,40.5
Keith County,Nebraska,51.4,64.6,38.2
Keya Paha County,Nebraska,50.6,63.7,37.5
Kimball County,Nebraska,48.7,63.6,33.9
Knox County,Nebraska,50.7,62.2,39.1
Lancaster County,Nebraska,52.9,64,41.8
Lincoln County,Nebraska,51.2,64.9,37.5
Logan County,Nebraska,50.4,63.6,37.1
Loup County,Nebraska,50.3,63.1,37.4
McPherson County,Nebraska,50,63.4,36.7
Madison County,Nebraska,50.9,62.2,39.5
Merrick County,Nebraska,52.4,64.1,40.7
Morrill County,Nebraska,50.1,64.5,35.7
Nance County,Nebraska,51.7,63.3,40.1
Nemaha County,Nebraska,53.9,64.9,42.9
Nuckolls County,Nebraska,53.3,65.4,41.3
Otoe County,Nebraska,53.1,64,42.3
Pawnee County,Nebraska,53.9,65.1,42.7
Perkins County,Nebraska,51.6,65.5,37.7
Phelps County,Nebraska,52.2,64.3,40
Pierce County,Nebraska,50.2,61.6,38.9
Platte County,Nebraska,51.6,62.9,40.2
Polk County,Nebraska,52.1,63.4,40.7
Red Willow County,Nebraska,53.3,67.6,39
Richardson County,Nebraska,54.5,65.6,43.4
Rock County,Nebraska,50,63,37.1
Saline County,Nebraska,53,64.4,41.5
Sarpy County,Nebraska,53.1,63.8,42.5
Saunders County,Nebraska,52.7,63.4,42.1
Scotts Bluff County,Nebraska,50.3,65.3,35.3
Seward County,Nebraska,52.1,63.4,40.8
Sheridan County,Nebraska,49,62.4,35.5
Sherman County,Nebraska,51.3,63.6,38.9
Sioux County,Nebraska,47.8,62.1,33.5
Stanton County,Nebraska,51.3,62.7,39.9
Thayer County,Nebraska,53.7,65.4,42
Thomas County,Nebraska,50.2,63.8,36.7
Thurston County,Nebraska,50.5,61.7,39.3
Valley County,Nebraska,50.6,63,38.1
Washington County,Nebraska,52.5,63,42
Wayne County,Nebraska,50.2,61.6,38.8
Webster County,Nebraska,53.2,65.5,40.9
Wheeler County,Nebraska,50.5,62.6,38.5
York County,Nebraska,52.3,63.7,40.9
Churchill County,Nevada,53.4,68.7,38.2
Clark County,Nevada,66.2,78,54.5
Douglas County,Nevada,50.9,64.2,37.5
Elko County,Nevada,47,60.8,33.3
Esmeralda County,Nevada,55.2,69.3,41.1
Eureka County,Nevada,48,62.9,33.1
Humboldt County,Nevada,51.1,64.2,38
Lander County,Nevada,50,64.3,35.9
Lincoln County,Nevada,56.7,69.9,43.5
Lyon County,Nevada,53.3,67.6,39
Mineral County,Nevada,52.9,67,38.8
Nye County,Nevada,53.8,68,39.5
Pershing County,Nevada,52.8,66.3,39.3
Storey County,Nevada,52.7,64.7,40.7
Washoe County,Nevada,51.2,64,38.3
White Pine County,Nevada,47.9,61.9,33.9
Carson City,Nevada,52.1,65.3,38.9
Belknap County,New Hampshire,47.4,57.4,37.4
Carroll County,New Hampshire,45.9,56.4,35.3
Cheshire County,New Hampshire,47.8,57.6,38.1
Coos County,New Hampshire,42.2,52.4,32
Grafton County,New Hampshire,44.5,54.8,34.2
Hillsborough County,New Hampshire,49.3,59.1,39.4
Merrimack County,New Hampshire,47.9,57.7,38
Rockingham County,New Hampshire,49.9,59.5,40.3
Strafford County,New Hampshire,48,57.7,38.3
Sullivan County,New Hampshire,46.3,56.2,36.4
Atlantic County,New Jersey,56.5,66.1,46.8
Bergen County,New Jersey,54.7,63.7,45.6
Burlington County,New Jersey,56.5,66.6,46.4
Camden County,New Jersey,56.8,66.7,47
Cape May County,New Jersey,56.8,65.6,48
Cumberland County,New Jersey,56.5,66.1,46.9
Essex County,New Jersey,55.3,64.2,46.3
Gloucester County,New Jersey,56.8,66.4,47.3
Hudson County,New Jersey,56.5,64.5,48.5
Hunterdon County,New Jersey,53.5,63.7,43.4
Mercer County,New Jersey,55.3,65.4,45.2
Middlesex County,New Jersey,55.9,65.5,46.2
Monmouth County,New Jersey,56,65.7,46.2
Morris County,New Jersey,52.5,62,43
Ocean County,New Jersey,56,65.9,46.2
Passaic County,New Jersey,52.7,62,43.5
Salem County,New Jersey,56.6,65.9,47.3
Somerset County,New Jersey,54.6,64.6,44.7
Sussex County,New Jersey,50.8,60.7,40.9
Union County,New Jersey,55.9,64.7,47.1
Warren County,New Jersey,51.9,62.2,41.5
Bernalillo County,New Mexico,55.2,70.2,40.2
Catron County,New Mexico,50.2,66.2,34.1
Chaves County,New Mexico,61.1,76.7,45.6
Cibola County,New Mexico,50.1,66.1,34.1
Colfax County,New Mexico,48.4,63.4,33.5
Curry County,New Mexico,58.2,72.8,43.6
De Baca County,New Mexico,60.6,76.2,45
Dona Ana County,New Mexico,62.7,77.6,47.8
Eddy County,New Mexico,63,77.5,48.5
Grant County,New Mexico,57.5,72.4,42.7
Guadalupe County,New Mexico,57.1,72.7,41.4
Harding County,New Mexico,55.5,70.8,40.1
Hidalgo County,New Mexico,61.2,77.4,45
Lea County,New Mexico,61.5,76.6,46.4
Lincoln County,New Mexico,56.3,70.7,41.9
Los Alamos County,New Mexico,49.2,62.7,35.8
Luna County,New Mexico,62,78.2,45.9
McKinley County,New Mexico,50.8,66.3,35.2
Mora County,New Mexico,49.7,64.7,34.7
Otero County,New Mexico,58.9,73.1,44.8
Quay County,New Mexico,58.6,73.4,43.9
Rio Arriba County,New Mexico,47.5,62.2,32.8
Roosevelt County,New Mexico,59,74,43.9
Sandoval County,New Mexico,52,67.1,36.9
San Juan County,New Mexico,53.4,68.3,38.4
San Miguel County,New Mexico,54.3,69.2,39.4
Santa Fe County,New Mexico,51.1,65.9,36.2
Sierra County,New Mexico,58.9,73.6,44.1
Socorro County,New Mexico,55.6,71,40.2
Taos County,New Mexico,45.6,59.4,31.7
Torrance County,New Mexico,52.5,67.9,37
Union County,New Mexico,53,68.1,37.8
Valencia County,New Mexico,57,72.5,41.4
Albany County,New York,49.4,58.8,39.9
Allegany County,New York,48.2,58.1,38.4
Bronx County,New York,56.4,64.1,48.6
Broome County,New York,48.1,57.6,38.6
Cattaraugus County,New York,48.3,58.1,38.4
Cayuga County,New York,48.8,57.6,40.1
Chautauqua County,New York,49.7,58.6,40.8
Chemung County,New York,49,58.8,39.3
Chenango County,New York,46.7,56.2,37.2
Clinton County,New York,45.5,54.8,36.2
Columbia County,New York,50.5,59.9,41.1
Cortland County,New York,46.7,56,37.4
Delaware County,New York,46.4,56.3,36.5
Dutchess County,New York,51.5,61.2,41.8
Erie County,New York,50,58.9,41.1
Essex County,New York,43.4,53.2,33.5
Franklin County,New York,44,54.2,33.8
Fulton County,New York,46.5,56.4,36.7
Genesee County,New York,49.3,58.1,40.5
Greene County,New York,48.1,57.8,38.3
Hamilton County,New York,42.8,52.9,32.6
Herkimer County,New York,44.6,54.7,34.5
Jefferson County,New York,47.2,55.9,38.4
Kings County,New York,56.8,64.3,49.3
Lewis County,New York,44.8,54.3,35.3
Livingston County,New York,49.8,58.9,40.7
Madison County,New York,47.1,56.5,37.7
Monroe County,New York,50.3,58.6,42
Montgomery County,New York,48.4,58.5,38.2
Nassau County,New York,55.7,63.7,47.6
New York County,New York,56.7,64.3,49
Niagara County,New York,50.3,58.2,42.2
Oneida County,New York,47,56.6,37.4
Onondaga County,New York,49.2,58.2,40.2
Ontario County,New York,49.5,58.3,40.8
Orange County,New York,51.2,60.5,41.8
Orleans County,New York,50,58.2,41.8
Oswego County,New York,48.6,57.4,39.9
Otsego County,New York,46,56,35.9
Putnam County,New York,52,61,43.1
Queens County,New York,56.3,64.2,48.5
Rensselaer County,New York,49.2,58.4,39.9
Richmond County,New York,56.8,64.7,48.8
Rockland County,New York,53.4,62.4,44.4
St. Lawrence County,New York,45.7,55.6,35.7
Saratoga County,New York,48.2,57.8,38.6
Schenectady County,New York,48.9,58.4,39.5
Schoharie County,New York,46.8,57,36.6
Schuyler County,New York,48.7,57.8,39.5
Seneca County,New York,49.7,58.5,40.9
Steuben County,New York,48.4,57.9,38.8
Suffolk County,New York,53.9,62.3,45.6
