Name,State,Avg 2022,Max 2022,Min 2022
Iosco County,Michigan,45.5,55.3,35.7
Iron County,Michigan,38.7,49.9,27.5
Isabella County,Michigan,46.4,56.3,36.4
Jackson County,Michigan,48.3,58.2,38.4
Kalamazoo County,Michigan,49,58.2,39.7
Kalkaska County,Michigan,44.2,54.6,33.8
Kent County,Michigan,47.7,57.6,37.8
Keweenaw County,Michigan,40,49,30.9
Lake County,Michigan,45.1,55.4,34.8
Lapeer County,Michigan,48.2,58,38.5
Leelanau County,Michigan,45.6,53.8,37.4
Lenawee County,Michigan,49.5,59.3,39.7
Livingston County,Michigan,48.3,58.4,38.3
Luce County,Michigan,40.1,49.5,30.8
Mackinac County,Michigan,41.4,50.4,32.3
Macomb County,Michigan,50.1,59.1,41
Manistee County,Michigan,45.1,54.3,35.9
Marquette County,Michigan,39.9,50.1,29.7
Mason County,Michigan,45.6,54.7,36.5
Mecosta County,Michigan,45.4,55.8,35
Menominee County,Michigan,42.3,52.9,31.7
Midland County,Michigan,47.4,56.9,37.8
Missaukee County,Michigan,44,54.8,33.3
Monroe County,Michigan,51.2,60.7,41.6
Montcalm County,Michigan,46.7,56.7,36.6
Montmorency County,Michigan,43.9,54.5,33.4
Muskegon County,Michigan,48.3,57.9,38.7
Newaygo County,Michigan,46.4,56.7,36.1
Oakland County,Michigan,48.9,58.5,39.1
Oceana County,Michigan,46.7,56.1,37.4
Ogemaw County,Michigan,44.8,55.1,34.5
Ontonagon County,Michigan,39.6,49.7,29.5
Osceola County,Michigan,44.3,54.9,33.7
Oscoda County,Michigan,43.9,54.4,33.4
Otsego County,Michigan,43.2,53.4,33
Ottawa County,Michigan,48.8,58.5,39.1
Presque Isle County,Michigan,44,54.1,34
Roscommon County,Michigan,44.4,54.9,33.8
Saginaw County,Michigan,48.2,57.9,38.4
St. Clair County,Michigan,49.5,58.2,40.8
St. Joseph County,Michigan,49.2,59,39.5
Sanilac County,Michigan,47.8,56.8,38.8
Schoolcraft County,Michigan,41,50.4,31.6
Shiawassee County,Michigan,48.4,58.3,38.5
Tuscola County,Michigan,47.8,57.4,38.2
Van Buren County,Michigan,49.2,58.6,39.7
Washtenaw County,Michigan,48.9,58.9,38.9
Wayne County,Michigan,50.6,59.9,41.3
Wexford County,Michigan,44.3,54.6,34
Aitkin County,Minnesota,38.5,48.8,28.2
Anoka County,Minnesota,43.2,53.2,33.2
Becker County,Minnesota,38.2,48.4,28
Beltrami County,Minnesota,36.9,46.9,26.9
Benton County,Minnesota,41.8,51.8,31.9
Big Stone County,Minnesota,42.7,53.7,31.7
Blue Earth County,Minnesota,44.2,54.1,34.3
Brown County,Minnesota,44.7,55,34.4
Carlton County,Minnesota,37.6,47.9,27.3
Carver County,Minnesota,43.9,53.9,33.9
Cass County,Minnesota,38.6,48.9,28.2
Chippewa County,Minnesota,43.3,54,32.6
Chisago County,Minnesota,42.2,52.5,32
Clay County,Minnesota,39.6,50.1,29.2
Clearwater County,Minnesota,37.1,47,27.1
Cook County,Minnesota,34.7,45,24.4
Cottonwood County,Minnesota,44.7,55,34.4
Crow Wing County,Minnesota,40.1,50.2,29.8
Dakota County,Minnesota,44.4,54.1,34.7
Dodge County,Minnesota,43.2,53.4,32.9
Douglas County,Minnesota,40.5,50.7,30.2
Faribault County,Minnesota,44.2,54.4,34
Fillmore County,Minnesota,43.2,53.4,33
Freeborn County,Minnesota,43.8,53.9,33.7
Goodhue County,Minnesota,43.7,53.8,33.6
Grant County,Minnesota,41.3,51.7,31
Hennepin County,Minnesota,44,53.9,34.2
Houston County,Minnesota,44.7,54.4,34.9
Hubbard County,Minnesota,38.1,48.5,27.7
Isanti County,Minnesota,42.1,52.6,31.7
Itasca County,Minnesota,37,47.5,26.5
Jackson County,Minnesota,44.8,55.6,34.1
Kanabec County,Minnesota,40.7,51.2,30.3
Kandiyohi County,Minnesota,42.3,53,31.5
Kittson County,Minnesota,37.4,46.9,27.8
Koochiching County,Minnesota,36.5,46.8,26.1
Lac qui Parle County,Minnesota,43.3,54,32.5
Lake County,Minnesota,35.3,46,24.6
Lake of the Woods County,Minnesota,36.7,46.5,26.8
Le Sueur County,Minnesota,43.7,53.3,34.1
Lincoln County,Minnesota,42.9,53.2,32.5
Lyon County,Minnesota,43.8,54.3,33.4
McLeod County,Minnesota,43.4,53.7,33.2
Mahnomen County,Minnesota,37.4,47.5,27.2
Marshall County,Minnesota,36.8,46.5,27.1
Martin County,Minnesota,44.7,55.1,34.3
Meeker County,Minnesota,42.1,52.9,31.3
Mille Lacs County,Minnesota,40.8,51.2,30.5
Morrison County,Minnesota,40.9,50.9,30.8
Mower County,Minnesota,43.4,53.4,33.4
Murray County,Minnesota,43.6,53.9,33.3
Nicollet County,Minnesota,44.2,53.8,34.7
Nobles County,Minnesota,44.4,55.2,33.7
Norman County,Minnesota,38.6,49,28.2
Olmsted County,Minnesota,43.2,53.7,32.8
Otter Tail County,Minnesota,39.8,50,29.6
Pennington County,Minnesota,36.8,46.8,26.8
Pine County,Minnesota,40.2,50.4,30.1
Pipestone County,Minnesota,43.5,54.1,32.9
Polk County,Minnesota,37.9,48,27.7
Pope County,Minnesota,41.7,52,31.4
Ramsey County,Minnesota,44.3,53.9,34.6
Red Lake County,Minnesota,37.3,47.6,27
Redwood County,Minnesota,44.3,54.9,33.8
Renville County,Minnesota,43.8,54.3,33.3
Rice County,Minnesota,43.6,53.5,33.7
Rock County,Minnesota,44.9,56,33.8
Roseau County,Minnesota,36.2,45.6,26.7
St. Louis County,Minnesota,36.1,47.1,25.1
Scott County,Minnesota,44.3,54.2,34.4
Sherburne County,Minnesota,42.5,52.4,32.7
Sibley County,Minnesota,44.2,53.9,34.4
Stearns County,Minnesota,41.8,51.9,31.6
Steele County,Minnesota,43.3,53.3,33.4
Stevens County,Minnesota,42.3,52.9,31.6
Swift County,Minnesota,42.8,53.5,32.1
Todd County,Minnesota,40.2,50.5,30
Traverse County,Minnesota,41.9,52.6,31.3
Wabasha County,Minnesota,43.6,54,33.2
Wadena County,Minnesota,39.4,49.6,29.1
Waseca County,Minnesota,43.5,53.5,33.4
Washington County,Minnesota,43.8,53.4,34.3
Watonwan County,Minnesota,45,55.4,34.6
Wilkin County,Minnesota,41,51.4,30.5
Winona County,Minnesota,44.1,53.9,34.3
Wright County,Minnesota,42.9,53.1,32.8
Yellow Medicine County,Minnesota,43.8,54.4,33.2
Adams County,Mississippi,66.1,77.7,54.4
Alcorn County,Mississippi,60.8,72.8,48.8
Amite County,Mississippi,66.4,78.4,54.4
Attala County,Mississippi,63.2,75.5,51.1
Benton County,Mississippi,61,73.1,48.9
Bolivar County,Mississippi,63.2,73.8,52.5
Calhoun County,Mississippi,63.1,75.4,50.8
Carroll County,Mississippi,64.1,75.9,52.4
Chickasaw County,Mississippi,63.7,75.7,51.7
Choctaw County,Mississippi,63,75,50.9
Claiborne County,Mississippi,65.9,77.6,54.1
Clarke County,Mississippi,65.7,77.9,53.6
Clay County,Mississippi,64.2,76.1,52.3
Coahoma County,Mississippi,62.8,73.4,52.2
Copiah County,Mississippi,65.8,77.7,53.8
Covington County,Mississippi,66,78.1,53.9
DeSoto County,Mississippi,62.4,73.5,51.2
Forrest County,Mississippi,66.8,78.7,54.8
Franklin County,Mississippi,66.1,78,54.1
George County,Mississippi,67.3,79.3,55.2
Greene County,Mississippi,66.6,78.8,54.4
Grenada County,Mississippi,63.6,75.6,51.5
Hancock County,Mississippi,68.1,78.6,57.6
Harrison County,Mississippi,67.8,78.5,57.1
Hinds County,Mississippi,65.4,77.3,53.5
Holmes County,Mississippi,64.8,76.3,53.3
Humphreys County,Mississippi,65.3,76.5,54.2
Issaquena County,Mississippi,65.3,76.8,53.8
Itawamba County,Mississippi,62.9,74.6,51.1
Jackson County,Mississippi,68.1,79.3,57
Jasper County,Mississippi,65.2,77.5,52.9
Jefferson County,Mississippi,65.9,77.6,54.2
Jefferson Davis County,Mississippi,66.2,78,54.5
Jones County,Mississippi,66,78.3,53.7
Kemper County,Mississippi,64.1,76.1,52
Lafayette County,Mississippi,62.3,74.9,49.8
Lamar County,Mississippi,66.8,78.4,55.2
Lauderdale County,Mississippi,65,77,53
Lawrence County,Mississippi,66.5,78.3,54.6
Leake County,Mississippi,63.6,75.9,51.2
Lee County,Mississippi,63.6,75.5,51.6
Leflore County,Mississippi,64.9,76.1,53.7
Lincoln County,Mississippi,66,78,54
Lowndes County,Mississippi,64.4,76.4,52.4
Madison County,Mississippi,64.6,76.6,52.5
Marion County,Mississippi,67.1,78.6,55.7
Marshall County,Mississippi,61.6,73.6,49.6
Monroe County,Mississippi,63.7,75.5,51.8
Montgomery County,Mississippi,62.7,75,50.5
Neshoba County,Mississippi,63.4,75.8,51.1
Newton County,Mississippi,64.4,76.7,52.1
Noxubee County,Mississippi,64.3,76.3,52.2
Oktibbeha County,Mississippi,64.2,76,52.4
Panola County,Mississippi,62.7,74.6,50.7
Pearl River County,Mississippi,67.3,78.7,56
Perry County,Mississippi,66.6,78.7,54.5
Pike County,Mississippi,66.6,78.6,54.4
Pontotoc County,Mississippi,63.1,75.3,51
Prentiss County,Mississippi,62.1,74.1,50.1
Quitman County,Mississippi,63.1,74.3,51.8
Rankin County,Mississippi,64.8,77.1,52.6
Scott County,Mississippi,64.1,76.6,51.7
Sharkey County,Mississippi,65.3,76.7,53.8
Simpson County,Mississippi,65.4,77.6,53.2
Smith County,Mississippi,65,77.4,52.6
Stone County,Mississippi,67.1,78.9,55.3
Sunflower County,Mississippi,64.1,75,53.2
Tallahatchie County,Mississippi,63.8,75.2,52.4
Tate County,Mississippi,62.4,74,50.8
Tippah County,Mississippi,61.1,73.2,49.1
Tishomingo County,Mississippi,61.3,73.2,49.5
Tunica County,Mississippi,62.6,73.4,51.8
Union County,Mississippi,62.5,74.8,50.2
Walthall County,Mississippi,66.8,78.4,55.2
Warren County,Mississippi,65.6,77.1,54.2
Washington County,Mississippi,64.4,75.5,53.3
Wayne County,Mississippi,66,78.4,53.6
Webster County,Mississippi,63,75,50.9
Wilkinson County,Mississippi,66.6,77.9,55.3
Winston County,Mississippi,63.4,75.4,51.4
Yalobusha County,Mississippi,62.9,75.3,50.6
Yazoo County,Mississippi,65.2,76.6,53.7
Adair County,Missouri,51.4,62.6,40.2
Andrew County,Missouri,51.9,63.7,40.2
Atchison County,Missouri,51.8,64,39.7
Audrain County,Missouri,53.2,64,42.3
Barry County,Missouri,57,68.7,45.2
Barton County,Missouri,57.3,68.6,45.9
Bates County,Missouri,55.9,67.4,44.4
Benton County,Missouri,55.3,66.8,43.6
Bollinger County,Missouri,55.9,67.2,44.5
Boone County,Missouri,54.7,65.5,43.9
Buchanan County,Missouri,53.2,65,41.4
Butler County,Missouri,58,69.3,46.7
Caldwell County,Missouri,52.3,63.7,40.9
Callaway County,Missouri,55.2,66.1,44.2
Camden County,Missouri,56.6,68.5,44.7
Cape Girardeau County,Missouri,56.6,67.9,45.3
Carroll County,Missouri,53.3,64.6,41.9
Carter County,Missouri,56.6,68.5,44.6
Cass County,Missouri,55.4,66.5,44.2
Cedar County,Missouri,57.4,68.9,45.9
Chariton County,Missouri,53.5,64.5,42.4
Christian County,Missouri,56.1,68.3,43.9
Clark County,Missouri,51.2,61.5,40.9
Clay County,Missouri,54.3,65.7,43
Clinton County,Missouri,52.8,64.3,41.4
Cole County,Missouri,56.4,67.3,45.4
Cooper County,Missouri,55,66.2,43.7
Crawford County,Missouri,54.7,67.6,41.6
Dade County,Missouri,57.4,69,45.8
Dallas County,Missouri,55.9,67.7,44
Daviess County,Missouri,51.9,63.1,40.7
DeKalb County,Missouri,51.9,63.3,40.5
Dent County,Missouri,54.8,67.7,41.9
Douglas County,Missouri,56.5,68.8,44.3
Dunklin County,Missouri,59.4,70.2,48.7
Franklin County,Missouri,55.1,67.2,43.1
Gasconade County,Missouri,55,66.8,43.1
Gentry County,Missouri,51.6,63,40.2
Greene County,Missouri,56.2,68,44.5
Grundy County,Missouri,51.7,62.6,40.8
Harrison County,Missouri,51.3,62.5,40
Henry County,Missouri,55.5,67,44
Hickory County,Missouri,56,67.4,44.5
Holt County,Missouri,52.4,64.5,40.2
Howard County,Missouri,54.4,65.6,43.2
Howell County,Missouri,57.5,69.4,45.5
Iron County,Missouri,54.4,66.8,41.9
Jackson County,Missouri,54.9,66,43.8
Jasper County,Missouri,58,69.6,46.5
Jefferson County,Missouri,56.2,67.7,44.7
Johnson County,Missouri,54.9,66.3,43.6
Knox County,Missouri,51.3,62.4,40.2
Laclede County,Missouri,56.1,67.8,44.4
Lafayette County,Missouri,54.2,65.7,42.8
Lawrence County,Missouri,56.7,68.2,45.2
Lewis County,Missouri,51.6,62.2,41
Lincoln County,Missouri,54.2,65.2,43.2
Linn County,Missouri,52.2,63.1,41.3
Livingston County,Missouri,52.5,63.5,41.5
McDonald County,Missouri,58.4,70.4,46.4
Macon County,Missouri,52.1,63.1,41.2
Madison County,Missouri,54.9,66.7,43
Maries County,Missouri,56.2,67.7,44.6
Marion County,Missouri,52.3,63,41.7
Mercer County,Missouri,50.6,61.7,39.5
Miller County,Missouri,56.8,68.2,45.3
Mississippi County,Missouri,58.5,69,47.9
Moniteau County,Missouri,55.6,66.4,44.7
Monroe County,Missouri,52.3,63.2,41.4
Montgomery County,Missouri,54,65.1,42.8
Morgan County,Missouri,55.3,66.8,43.7
New Madrid County,Missouri,58.8,69.1,48.4
Newton County,Missouri,58.3,70,46.6
Nodaway County,Missouri,51.2,62.8,39.5
Oregon County,Missouri,57.8,69.9,45.7
Osage County,Missouri,56,67.5,44.5
Ozark County,Missouri,57.6,70,45.1
Pemiscot County,Missouri,59.8,70.4,49.2
Perry County,Missouri,55.6,66.6,44.6
Pettis County,Missouri,54.6,66.2,43
Phelps County,Missouri,55.9,68,43.8
Pike County,Missouri,53.3,64.1,42.4
Platte County,Missouri,54.7,66.1,43.3
Polk County,Missouri,56.7,68.5,44.8
Pulaski County,Missouri,56.7,68.7,44.7
Putnam County,Missouri,50.2,61.9,38.5
Ralls County,Missouri,52.8,63.5,42.1
Randolph County,Missouri,53.1,64,42.2
Ray County,Missouri,53.4,64.9,42
Reynolds County,Missouri,54.9,67.6,42.3
Ripley County,Missouri,57.7,69.4,46
St. Charles County,Missouri,55.7,66.8,44.6
St. Clair County,Missouri,56.2,67.7,44.7
Ste. Genevieve County,Missouri,55.5,66.6,44.3
St. Francois County,Missouri,54.8,66.6,42.9
St. Louis County,Missouri,56.2,66.9,45.4
Saline County,Missouri,54.2,65.7,42.8
Schuyler County,Missouri,50.8,62,39.6
Scotland County,Missouri,51,61.8,40.2
Scott County,Missouri,58,68.8,47.1
Shannon County,Missouri,56.4,68.7,44.1
Shelby County,Missouri,51.5,62.5,40.5
Stoddard County,Missouri,57.9,68.6,47.2
Stone County,Missouri,56.9,69,44.7
Sullivan County,Missouri,51,62.1,39.9
Taney County,Missouri,57.6,70.4,44.9
Texas County,Missouri,56,67.7,44.3
Vernon County,Missouri,56.6,67.9,45.3
Warren County,Missouri,54.7,66,43.3
Washington County,Missouri,54.8,67.2,42.3
Wayne County,Missouri,56.1,67.7,44.5
Webster County,Missouri,55.3,67.1,43.6
Worth County,Missouri,50.9,62.4,39.3
Wright County,Missouri,55.8,67.4,44.1
St. Louis City,Missouri,56.3,66.9,45.8
Beaverhead County,Montana,38,49.6,26.5
Big Horn County,Montana,44.3,57.2,31.4
Blaine County,Montana,42.5,55.1,29.9
Broadwater County,Montana,42.3,54.2,30.5
Carbon County,Montana,42.4,54,30.8
Carter County,Montana,43.7,57.4,30
Cascade County,Montana,42.7,55,30.4
Chouteau County,Montana,44,57.3,30.7
Custer County,Montana,44.7,57.6,31.8
Daniels County,Montana,38.9,51.5,26.2
Dawson County,Montana,42.6,55.2,30.1
Deer Lodge County,Montana,38.3,49.7,26.8
Fallon County,Montana,42.8,55.7,30
Fergus County,Montana,43.5,56.3,30.8
Flathead County,Montana,40.1,50.5,29.8
Gallatin County,Montana,39.3,51.5,27.2
Garfield County,Montana,44.3,56.4,32.1
Glacier County,Montana,39.9,50.7,29.1
Golden Valley County,Montana,43.9,57.2,30.5
Granite County,Montana,39.6,51,28.1
Hill County,Montana,41.6,54.9,28.2
Jefferson County,Montana,41,53.3,28.6
Judith Basin County,Montana,41.5,53.7,29.3
Lake County,Montana,43.6,54.3,32.8
Lewis and Clark County,Montana,40.9,52.4,29.5
Liberty County,Montana,41.9,55.1,28.7
Lincoln County,Montana,41.8,52.2,31.4
McCone County,Montana,42.5,54.8,30.2
Madison County,Montana,39.7,51.8,27.6
Meagher County,Montana,39.6,51.3,27.9
Mineral County,Montana,42,52.4,31.6
Missoula County,Montana,41.2,52.6,29.9
Musselshell County,Montana,44.9,57.8,32
Park County,Montana,39.2,51.3,27.2
Petroleum County,Montana,45.3,58.3,32.4
Phillips County,Montana,42.9,55.9,29.9
Pondera County,Montana,41.9,54.1,29.7
Powder River County,Montana,45.2,59,31.4
Powell County,Montana,39.6,51.5,27.6
Prairie County,Montana,43.6,56,31.1
Ravalli County,Montana,40.5,52.1,28.9
Richland County,Montana,41.8,54.7,29
Roosevelt County,Montana,40.8,53.7,28
Rosebud County,Montana,44.3,57.4,31.2
Sanders County,Montana,42.4,53,31.8
Sheridan County,Montana,39.4,52.2,26.5
Silver Bow County,Montana,39.9,51.5,28.2
Stillwater County,Montana,42.9,55.4,30.3
Sweet Grass County,Montana,42.4,54.6,30.3
Teton County,Montana,41.7,53.9,29.5
Toole County,Montana,42.4,54.8,30
Treasure County,Montana,44.7,58,31.4
Valley County,Montana,41.1,53.6,28.6
Wheatland County,Montana,42.5,55.2,29.7
Wibaux County,Montana,42.5,55.1,29.8
Yellowstone County,Montana,45.6,58.4,32.8
Adams County,Nebraska,51.5,65.1,37.9
Antelope County,Nebraska,48.8,61.5,36.1
Arthur County,Nebraska,49,63.1,34.9
Banner County,Nebraska,47.9,63,32.9
Blaine County,Nebraska,49.6,64,35.2
Boone County,Nebraska,49.6,62.7,36.5
Box Butte County,Nebraska,47.3,62.1,32.6
Boyd County,Nebraska,48.6,62.1,35.1
Brown County,Nebraska,49,63.7,34.2
Buffalo County,Nebraska,50.9,64.7,37
Burt County,Nebraska,49.8,62.7,36.9
Butler County,Nebraska,49.9,62.7,37.1
Cass County,Nebraska,51.2,63.6,38.9
Cedar County,Nebraska,48,60.5,35.6
Chase County,Nebraska,51.6,67.1,36.1
Cherry County,Nebraska,48.4,62.9,33.9
Cheyenne County,Nebraska,48.6,63.7,33.5
Clay County,Nebraska,51.4,64.7,38.2
Colfax County,Nebraska,50.5,63.4,37.6
Cuming County,Nebraska,49.5,62.4,36.6
Custer County,Nebraska,49.6,64,35.1
Dakota County,Nebraska,48.8,61.9,35.8
Dawes County,Nebraska,48.3,62.5,34
Dawson County,Nebraska,50.5,65,36
Deuel County,Nebraska,49.8,64.5,35.1
Dixon County,Nebraska,48.2,60.9,35.5
Dodge County,Nebraska,50.5,63.2,37.9
Douglas County,Nebraska,51.2,63.3,39
Dundy County,Nebraska,51.9,67.4,36.5
Fillmore County,Nebraska,51.4,64.4,38.4
Franklin County,Nebraska,52,65.7,38.3
Frontier County,Nebraska,51.4,66.8,36
Furnas County,Nebraska,52,67.4,36.4
Gage County,Nebraska,51.8,64.5,39
Garden County,Nebraska,48.7,63.4,34
Garfield County,Nebraska,48.6,62.4,34.7
Gosper County,Nebraska,51.1,65.7,36.4
Grant County,Nebraska,47.8,62.3,33.3
Greeley County,Nebraska,49.5,63.1,35.8
Hall County,Nebraska,51.4,65.1,37.8
Hamilton County,Nebraska,51.6,64.8,38.4
Harlan County,Nebraska,52.2,66.4,38
Hayes County,Nebraska,51.2,66.7,35.7
Hitchcock County,Nebraska,52.1,68,36.3
Holt County,Nebraska,48.2,61.8,34.5
Hooker County,Nebraska,48.1,62.7,33.5
Howard County,Nebraska,50.7,64.4,36.9
Jefferson County,Nebraska,52,64.6,39.3
Johnson County,Nebraska,51.5,64.1,38.9
Kearney County,Nebraska,51.2,64.7,37.8
Keith County,Nebraska,50.2,64.4,36
Keya Paha County,Nebraska,48.4,62.9,33.9
Kimball County,Nebraska,47.1,62.9,31.4
Knox County,Nebraska,48.5,61.4,35.7
Lancaster County,Nebraska,51.9,64.8,38.9
Lincoln County,Nebraska,50.4,65.6,35.2
Logan County,Nebraska,49.5,64.5,34.5
Loup County,Nebraska,48.7,62.7,34.7
McPherson County,Nebraska,49,63.7,34.4
Madison County,Nebraska,49.6,62.6,36.6
Merrick County,Nebraska,51.3,64.9,37.7
Morrill County,Nebraska,48.7,63.6,33.7
Nance County,Nebraska,50.5,63.9,37
Nemaha County,Nebraska,52.1,64.6,39.6
Nuckolls County,Nebraska,51.9,65.6,38.2
Otoe County,Nebraska,51.5,63.9,39
Pawnee County,Nebraska,51.8,64.5,39.1
Perkins County,Nebraska,50.5,65.3,35.6
Phelps County,Nebraska,51,64.9,37.2
Pierce County,Nebraska,48.7,61.5,35.9
Platte County,Nebraska,50.1,63.3,37.1
Polk County,Nebraska,50.3,63.6,37
Red Willow County,Nebraska,52.3,68.3,36.3
Richardson County,Nebraska,52.7,65.1,40.2
Rock County,Nebraska,48.2,62.5,33.8
Saline County,Nebraska,51.8,64.9,38.8
Sarpy County,Nebraska,51.3,63.5,39.1
Saunders County,Nebraska,51.1,63.5,38.7
Scotts Bluff County,Nebraska,48.9,64.5,33.4
Seward County,Nebraska,50.9,63.9,37.9
Sheridan County,Nebraska,47.6,61.9,33.3
Sherman County,Nebraska,50,64,36
Sioux County,Nebraska,46.5,61.4,31.5
Stanton County,Nebraska,50,63,36.9
Thayer County,Nebraska,51.9,65,38.8
Thomas County,Nebraska,49.2,63.8,34.5
Thurston County,Nebraska,49,61.9,36.1
Valley County,Nebraska,49.1,63,35.2
Washington County,Nebraska,50.6,62.9,38.4
Wayne County,Nebraska,48.8,61.9,35.8
Webster County,Nebraska,51.9,65.9,37.8
Wheeler County,Nebraska,49.4,63,35.8
York County,Nebraska,50.7,63.9,37.6
Churchill County,Nevada,52.2,67.6,36.8
Clark County,Nevada,65.2,77.3,53.1
Douglas County,Nevada,49.9,63.5,36.3
Elko County,Nevada,45.8,59.9,31.7
Esmeralda County,Nevada,54,68,40
Eureka County,Nevada,47.1,62.2,31.9
Humboldt County,Nevada,50.4,64.1,36.6
Lander County,Nevada,49.3,63.8,34.8
Lincoln County,Nevada,56.2,69.6,42.8
Lyon County,Nevada,52.1,66.7,37.5
Mineral County,Nevada,51.5,65.9,37.1
Nye County,Nevada,53.1,67.3,38.9
Pershing County,Nevada,52,65.9,38.1
Storey County,Nevada,51.6,64,39.2
Washoe County,Nevada,50.3,63.4,37.3
White Pine County,Nevada,46.9,61.1,32.7
Carson City,Nevada,51.2,64.6,37.8
Belknap County,New Hampshire,46.7,57.6,35.9
Carroll County,New Hampshire,45.5,57,34
Cheshire County,New Hampshire,46.7,57.5,35.8
Coos County,New Hampshire,41.4,52.4,30.3
Grafton County,New Hampshire,44,55.5,32.5
Hillsborough County,New Hampshire,48.7,59.6,37.8
Merrimack County,New Hampshire,47.1,58.1,36.2
Rockingham County,New Hampshire,49.4,60.2,38.6
Strafford County,New Hampshire,47.7,58.3,37
Sullivan County,New Hampshire,45.4,56.8,34.1
Atlantic County,New Jersey,55.5,65.7,45.4
Bergen County,New Jersey,53.9,63.8,44
Burlington County,New Jersey,55.8,66.7,44.9
Camden County,New Jersey,56.3,66.8,45.8
Cape May County,New Jersey,55.8,65,46.6
Cumberland County,New Jersey,55.8,65.7,46
Essex County,New Jersey,54.4,64.1,44.6
Gloucester County,New Jersey,56.4,66.4,46.5
Hudson County,New Jersey,55.7,64.5,47
Hunterdon County,New Jersey,52.6,63.8,41.3
Mercer County,New Jersey,54.6,65.5,43.7
Middlesex County,New Jersey,55.3,65.8,44.7
Monmouth County,New Jersey,55.4,65.9,44.9
Morris County,New Jersey,51.7,62.1,41.4
Ocean County,New Jersey,55.3,65.8,44.7
Passaic County,New Jersey,51.9,62,41.8
Salem County,New Jersey,56.2,65.7,46.7
Somerset County,New Jersey,53.9,64.8,43.1
Sussex County,New Jersey,50.1,60.9,39.3
Union County,New Jersey,55.1,64.7,45.4
Warren County,New Jersey,50.9,62.5,39.4
Bernalillo County,New Mexico,54.1,69,39.2
Catron County,New Mexico,49,64.6,33.3
Chaves County,New Mexico,60.6,76.2,45.1
Cibola County,New Mexico,49.4,64.9,34
Colfax County,New Mexico,47.6,62.8,32.5
Curry County,New Mexico,58.2,73.1,43.3
De Baca County,New Mexico,59.5,75.5,43.5
Dona Ana County,New Mexico,62.1,76.7,47.6
Eddy County,New Mexico,62.3,77.1,47.5
Grant County,New Mexico,56.3,71.1,41.5
Guadalupe County,New Mexico,56,71.9,40
Harding County,New Mexico,54.6,70.3,38.9
Hidalgo County,New Mexico,59.6,75.7,43.6
Lea County,New Mexico,61.2,76.8,45.7
Lincoln County,New Mexico,55.1,69.7,40.5
Los Alamos County,New Mexico,47.7,60.8,34.5
Luna County,New Mexico,60.9,76.7,45.1
McKinley County,New Mexico,50.2,65.2,35.3
Mora County,New Mexico,48.9,64.2,33.7
Otero County,New Mexico,58.1,71.9,44.3
Quay County,New Mexico,58.3,73.4,43.1
Rio Arriba County,New Mexico,46.3,60.7,31.9
Roosevelt County,New Mexico,58.8,74.4,43.3
Sandoval County,New Mexico,50.8,65.7,35.9
San Juan County,New Mexico,52.9,67.8,38
San Miguel County,New Mexico,53.4,68.6,38.2
Santa Fe County,New Mexico,49.8,64.3,35.2
Sierra County,New Mexico,58.1,72.6,43.6
Socorro County,New Mexico,54.9,70.1,39.7
Taos County,New Mexico,44.4,58.3,30.5
Torrance County,New Mexico,51.3,66.6,36
Union County,New Mexico,52.2,67.6,36.9
Valencia County,New Mexico,55.9,71.7,40.1
Albany County,New York,48.6,59.4,37.9
Allegany County,New York,46.5,57.5,35.5
Bronx County,New York,55.6,64.1,47.2
Broome County,New York,46.9,57.6,36.2
Cattaraugus County,New York,46.4,57.4,35.5
Cayuga County,New York,47.6,57.3,37.8
Chautauqua County,New York,47.7,57.7,37.8
Chemung County,New York,47.4,58.5,36.3
Chenango County,New York,45.7,56.4,35
Clinton County,New York,44.4,54.6,34.1
Columbia County,New York,49.6,60.4,38.8
Cortland County,New York,45.5,55.8,35.1
Delaware County,New York,45.3,56.3,34.4
Dutchess County,New York,51,61.8,40.2
Erie County,New York,48.3,58.3,38.2
Essex County,New York,42.3,53.2,31.4
Franklin County,New York,42.9,53.9,31.8
Fulton County,New York,45.6,56.6,34.7
Genesee County,New York,47.8,57.6,37.9
Greene County,New York,47.1,58,36.2
Hamilton County,New York,41.7,52.9,30.5
Herkimer County,New York,43.4,54.6,32.2
Jefferson County,New York,45.9,55.7,36
Kings County,New York,56,64.1,47.9
Lewis County,New York,43.5,54.1,32.9
Livingston County,New York,48.3,58.6,38
Madison County,New York,45.7,56.3,35.2
Monroe County,New York,48.6,58,39.3
Montgomery County,New York,47.7,58.9,36.5
Nassau County,New York,55,63.7,46.3
New York County,New York,55.9,64.2,47.6
Niagara County,New York,48.6,57.6,39.7
Oneida County,New York,45.7,56.4,34.9
Onondaga County,New York,47.7,57.8,37.6
Ontario County,New York,48,57.9,38.2
Orange County,New York,50.4,60.8,39.9
Orleans County,New York,48.4,57.7,39.1
Oswego County,New York,47.2,57.1,37.4
Otsego County,New York,45.1,56.2,33.9
Putnam County,New York,51.6,62,41.2
Queens County,New York,55.6,64,47.2
Rensselaer County,New York,48.6,59.3,37.8
Richmond County,New York,56,64.7,47.3
Rockland County,New York,52.7,62.7,42.7
St. Lawrence County,New York,44.4,55.1,33.6
Saratoga County,New York,47.5,58.3,36.7
Schenectady County,New York,48.4,59.1,37.8
Schoharie County,New York,46.2,57.3,35.1
