Year,County,State,Administered_Dose_Count,Population,Avg Temp,Max Temp,Min Temp,Death Per 100k
2022.0,Lewis County,Kentucky,6063.0,12937.0,53.9,65.7,42.0,2721.035997841672
2023.0,Lewis County,Kentucky,6097.0,12973.0,55.7,67.5,43.9,2721.035997841672
2021.0,Lewis County,Missouri,3953.0,9994.0,53.5,63.0,44.1,3238.948869423508
2022.0,Lewis County,Missouri,4285.0,9886.0,51.6,62.2,41.0,3238.948869423508
2023.0,Lewis County,Missouri,4321.0,9818.0,54.6,65.5,43.6,3238.948869423508
2021.0,Lewis County,New York,13822.0,26722.0,44.8,54.3,35.3,2666.8675606448696
2022.0,Lewis County,New York,14732.0,26595.0,43.5,54.1,32.9,2666.8675606448696
2023.0,Lewis County,New York,14770.0,26548.0,45.3,54.8,35.7,2666.8675606448696
2021.0,Lewis County,Tennessee,4695.0,12852.0,59.2,70.2,48.2,3290.9842338894846
2022.0,Lewis County,Tennessee,4966.0,12912.0,58.3,70.4,46.1,3290.9842338894846
2023.0,Lewis County,Tennessee,4990.0,13066.0,59.9,71.6,48.3,3290.9842338894846
2021.0,Lewis County,Washington,43525.0,84569.0,48.0,57.1,39.0,3607.493558047218
2022.0,Lewis County,Washington,47591.0,85357.0,48.7,58.1,39.4,3607.493558047218
2023.0,Lewis County,Washington,47831.0,86154.0,48.6,58.2,38.9,3607.493558047218
2021.0,Lewis County,West Virginia,12592.0,16874.0,55.0,66.5,43.5,4690.909090909091
2022.0,Lewis County,West Virginia,10314.0,16674.0,53.5,65.5,41.4,4690.909090909091
2023.0,Lewis County,West Virginia,10380.0,16500.0,55.0,67.0,42.9,4690.909090909091
2021.0,Lewis and Clark County,Montana,44948.0,72507.0,42.1,53.6,30.6,3427.4973003959417
2022.0,Lewis and Clark County,Montana,49665.0,73784.0,40.9,52.4,29.5,3427.4973003959417
2023.0,Lewis and Clark County,Montana,50046.0,75011.0,42.5,53.5,31.6,3427.4973003959417
2021.0,Lexington County,South Carolina,178957.0,300650.0,63.6,75.1,52.1,3820.009821405495
2022.0,Lexington County,South Carolina,200216.0,305105.0,64.2,75.6,52.8,3820.009821405495
2023.0,Lexington County,South Carolina,201372.0,309528.0,64.7,76.2,53.2,3820.009821405495
2021.0,Lexington city,Virginia,3239.0,7455.0,,,,5858.129649309245
2022.0,Lexington city,Virginia,3284.0,7506.0,,,,5858.129649309245
2023.0,Lexington city,Virginia,3286.0,7528.0,,,,5858.129649309245
2021.0,Liberty County,Florida,3182.0,7290.0,68.7,79.4,58.0,1777.835452893849
2022.0,Liberty County,Florida,3298.0,7613.0,68.5,80.0,57.0,1777.835452893849
2023.0,Liberty County,Florida,3309.0,7706.0,69.6,81.0,58.2,1777.835452893849
2021.0,Liberty County,Georgia,31480.0,66800.0,67.4,78.3,56.4,1628.3774021095217
2022.0,Liberty County,Georgia,48754.0,67919.0,68.0,79.7,56.2,1628.3774021095217
2023.0,Liberty County,Georgia,48967.0,69210.0,68.2,79.1,57.4,1628.3774021095217
2021.0,Liberty County,Montana,778.0,1933.0,42.9,56.7,29.0,3394.1236068895646
2022.0,Liberty County,Montana,818.0,1974.0,41.9,55.1,28.7,3394.1236068895646
2023.0,Liberty County,Montana,819.0,1974.0,44.2,56.8,31.6,3394.1236068895646
2021.0,Liberty County,Texas,40385.0,97488.0,69.4,79.4,59.4,1911.8516329244867
2022.0,Liberty County,Texas,44749.0,102462.0,69.4,80.7,58.0,1911.8516329244867
2023.0,Liberty County,Texas,45239.0,108272.0,71.3,82.1,60.5,1911.8516329244867
2021.0,Licking County,Ohio,97240.0,180021.0,52.7,63.1,42.3,3237.973591847206
2022.0,Licking County,Ohio,104474.0,181765.0,51.5,61.7,41.2,3237.973591847206
2023.0,Licking County,Ohio,104991.0,183201.0,52.8,63.3,42.3,3237.973591847206
2021.0,Limestone County,Alabama,40106.0,107303.0,60.7,71.0,50.4,2699.4260993947005
2022.0,Limestone County,Alabama,47692.0,110868.0,60.3,71.7,49.0,2699.4260993947005
2023.0,Limestone County,Alabama,47847.0,114654.0,62.0,73.0,50.8,2699.4260993947005
2021.0,Limestone County,Texas,9639.0,22060.0,66.5,76.9,56.1,4085.3932584269664
2022.0,Limestone County,Texas,10331.0,22164.0,67.0,78.9,55.0,4085.3932584269664
2023.0,Limestone County,Texas,10353.0,22250.0,68.8,79.9,57.7,4085.3932584269664
2021.0,Lincoln County,Arkansas,5198.0,13168.0,63.0,73.0,53.0,2713.599007598077
2022.0,Lincoln County,Arkansas,5798.0,12910.0,63.4,74.2,52.5,2713.599007598077
2023.0,Lincoln County,Arkansas,5851.0,12898.0,65.5,76.1,54.9,2713.599007598077
2021.0,Lincoln County,Colorado,2051.0,5473.0,51.3,67.1,35.5,3959.85401459854
2022.0,Lincoln County,Colorado,2211.0,5510.0,50.2,66.7,33.7,3959.85401459854
2023.0,Lincoln County,Colorado,2214.0,5480.0,49.9,65.7,34.2,3959.85401459854
2021.0,Lincoln County,Georgia,1933.0,7749.0,63.3,74.2,52.5,2500.317299149638
2022.0,Lincoln County,Georgia,4279.0,7859.0,63.6,74.5,52.7,2500.317299149638
2023.0,Lincoln County,Georgia,4291.0,7879.0,64.3,75.7,52.9,2500.317299149638
2021.0,Lincoln County,Idaho,2171.0,5285.0,49.8,62.9,36.6,2128.440366972477
2022.0,Lincoln County,Idaho,2576.0,5385.0,46.1,59.2,33.0,2128.440366972477
2023.0,Lincoln County,Idaho,2584.0,5450.0,47.0,58.9,35.0,2128.440366972477
2021.0,Lincoln County,Kansas,1358.0,2910.0,56.3,69.1,43.5,3116.4383561643835
2022.0,Lincoln County,Kansas,1433.0,2911.0,55.1,69.3,41.0,3116.4383561643835
2023.0,Lincoln County,Kansas,1440.0,2920.0,57.0,70.9,43.0,3116.4383561643835
2020.0,Lincoln County,Kentucky,325.0,24255.0,56.4,66.3,46.5,3628.5114627058447
2021.0,Lincoln County,Kentucky,10749.0,24295.0,55.8,65.7,45.8,3628.5114627058447
2022.0,Lincoln County,Kentucky,11536.0,24419.0,55.5,66.1,44.9,3628.5114627058447
2023.0,Lincoln County,Kentucky,11582.0,24776.0,57.5,68.2,46.8,3628.5114627058447
2021.0,Lincoln County,Maine,29873.0,36024.0,47.7,56.3,39.1,3251.4312323663958
2022.0,Lincoln County,Maine,32631.0,36285.0,47.2,56.7,37.8,3251.4312323663958
2023.0,Lincoln County,Maine,32890.0,36507.0,47.8,56.1,39.6,3251.4312323663958
2021.0,Lincoln County,Minnesota,3018.0,5576.0,46.4,56.4,36.3,4763.6297772142725
2022.0,Lincoln County,Minnesota,3290.0,5576.0,42.9,53.2,32.5,4763.6297772142725
2023.0,Lincoln County,Minnesota,3322.0,5521.0,45.5,56.0,35.0,4763.6297772142725
2021.0,Lincoln County,Mississippi,14421.0,34939.0,66.4,77.0,55.7,4339.807503890266
2022.0,Lincoln County,Mississippi,15814.0,34764.0,66.0,78.0,54.0,4339.807503890266
2023.0,Lincoln County,Mississippi,15884.0,34702.0,68.4,79.8,57.0,4339.807503890266
2021.0,Lincoln County,Missouri,24941.0,61640.0,55.7,65.7,45.7,2018.5783396961317
2022.0,Lincoln County,Missouri,27104.0,63182.0,54.2,65.2,43.2,2018.5783396961317
2023.0,Lincoln County,Missouri,27238.0,64699.0,56.5,67.6,45.4,2018.5783396961317
2021.0,Lincoln County,Montana,7651.0,20582.0,43.3,53.8,32.7,3767.983557889929
2022.0,Lincoln County,Montana,8336.0,21510.0,41.8,52.2,31.4,3767.983557889929
2023.0,Lincoln County,Montana,8375.0,21895.0,43.7,54.1,33.4,3767.983557889929
2021.0,Lincoln County,Nebraska,3615.0,34074.0,51.2,64.9,37.5,5083.170987561816
2021.0,Lincoln County,Nevada,2092.0,4392.0,56.7,69.9,43.5,4155.435759209345
2022.0,Lincoln County,Nevada,2255.0,4440.0,56.2,69.6,42.8,4155.435759209345
2023.0,Lincoln County,Nevada,2255.0,4452.0,54.5,67.0,41.9,4155.435759209345
2021.0,Lincoln County,New Mexico,13248.0,20400.0,56.3,70.7,41.9,3440.011982625193
2022.0,Lincoln County,New Mexico,14917.0,20343.0,55.1,69.7,40.5,3440.011982625193
2023.0,Lincoln County,New Mexico,15037.0,20029.0,57.1,72.2,42.1,3440.011982625193
2021.0,Lincoln County,North Carolina,52540.0,89941.0,60.4,72.2,48.6,2702.9004442121764
2022.0,Lincoln County,North Carolina,60096.0,93108.0,59.8,71.6,48.1,2702.9004442121764
2023.0,Lincoln County,North Carolina,60557.0,95675.0,60.5,72.3,48.8,2702.9004442121764
2021.0,Lincoln County,Oklahoma,15784.0,33846.0,61.4,73.5,49.3,3145.0726231120884
2022.0,Lincoln County,Oklahoma,17492.0,34134.0,61.3,74.2,48.4,3145.0726231120884
2023.0,Lincoln County,Oklahoma,17588.0,34562.0,61.9,74.2,49.5,3145.0726231120884
2021.0,Lincoln County,Oregon,37587.0,51013.0,52.3,61.4,43.3,4206.922335255111
2022.0,Lincoln County,Oregon,40837.0,50752.0,51.7,60.3,43.0,4206.922335255111
2023.0,Lincoln County,Oregon,41111.0,50821.0,52.1,60.7,43.4,4206.922335255111
2021.0,Lincoln County,South Dakota,43299.0,67992.0,48.9,59.9,37.9,1253.4476637810972
2022.0,Lincoln County,South Dakota,51920.0,71024.0,46.4,58.5,34.4,1253.4476637810972
2023.0,Lincoln County,South Dakota,52595.0,73238.0,48.0,58.8,37.2,1253.4476637810972
2021.0,Lincoln County,Tennessee,15337.0,35435.0,59.5,70.5,48.6,3577.6493682435234
2022.0,Lincoln County,Tennessee,16316.0,36006.0,59.3,71.2,47.5,3577.6493682435234
2023.0,Lincoln County,Tennessee,16351.0,36169.0,60.8,72.4,49.3,3577.6493682435234
2021.0,Lincoln County,Washington,5897.0,11284.0,48.2,60.8,35.6,2811.381836769466
2022.0,Lincoln County,Washington,7050.0,11613.0,46.1,57.9,34.2,2811.381836769466
2023.0,Lincoln County,Washington,7082.0,11738.0,48.2,59.9,36.6,2811.381836769466
2021.0,Lincoln County,West Virginia,12524.0,20188.0,56.5,67.7,45.4,3009.9994924115526
2022.0,Lincoln County,West Virginia,11780.0,19851.0,55.8,67.4,44.1,3009.9994924115526
2023.0,Lincoln County,West Virginia,11823.0,19701.0,57.5,69.1,45.9,3009.9994924115526
2021.0,Lincoln County,Wisconsin,15580.0,28457.0,43.3,54.1,32.4,4101.390600246436
2022.0,Lincoln County,Wisconsin,16552.0,28355.0,40.3,50.9,29.8,4101.390600246436
2023.0,Lincoln County,Wisconsin,16612.0,28405.0,43.7,54.0,33.5,4101.390600246436
2021.0,Lincoln County,Wyoming,9052.0,20173.0,40.6,54.2,27.0,2193.4865900383143
2022.0,Lincoln County,Wyoming,10200.0,20671.0,38.6,52.5,24.6,2193.4865900383143
2023.0,Lincoln County,Wyoming,10262.0,20880.0,38.0,51.3,24.8,2193.4865900383143
2021.0,Lincoln Parish,Louisiana,21657.0,48110.0,64.8,75.4,54.0,3571.577498853259
2022.0,Lincoln Parish,Louisiana,23684.0,47980.0,64.9,77.0,52.8,3571.577498853259
2023.0,Lincoln Parish,Louisiana,23777.0,47962.0,66.7,78.2,55.3,3571.577498853259
2021.0,Linn County,Iowa,158006.0,229445.0,49.6,59.8,39.4,3526.632077284559
2022.0,Linn County,Iowa,169642.0,228940.0,47.2,58.0,36.4,3526.632077284559
2023.0,Linn County,Iowa,170708.0,228972.0,50.8,61.7,39.9,3526.632077284559
2021.0,Linn County,Kansas,3672.0,9740.0,56.9,66.9,46.9,2697.7687626774846
2022.0,Linn County,Kansas,3937.0,9777.0,55.8,67.0,44.6,2697.7687626774846
2023.0,Linn County,Kansas,3968.0,9860.0,57.6,68.8,46.4,2697.7687626774846
2021.0,Linn County,Missouri,6129.0,11842.0,54.1,64.0,44.2,3434.8231702145704
2022.0,Linn County,Missouri,6587.0,11826.0,52.2,63.1,41.3,3434.8231702145704
2023.0,Linn County,Missouri,6619.0,11791.0,54.8,65.7,43.9,3434.8231702145704
2021.0,Linn County,Oregon,75352.0,130120.0,50.5,60.3,40.7,3853.349151304983
2022.0,Linn County,Oregon,81286.0,130622.0,49.9,59.4,40.4,3853.349151304983
2023.0,Linn County,Oregon,81828.0,131496.0,50.1,59.7,40.5,3853.349151304983
2021.0,Lipscomb County,Texas,1235.0,2895.0,58.4,72.2,44.7,1961.459050240881
2022.0,Lipscomb County,Texas,1328.0,2846.0,58.2,72.9,43.4,1961.459050240881
2023.0,Lipscomb County,Texas,1341.0,2906.0,59.3,73.4,45.2,1961.459050240881
2021.0,Litchfield County,Connecticut,150077.0,,49.3,59.1,39.5,
2022.0,Litchfield County,Connecticut,166576.0,,48.9,59.7,38.0,
2023.0,Litchfield County,Connecticut,167645.0,,50.2,60.3,40.1,
2021.0,Little River County,Arkansas,5690.0,11973.0,64.1,74.8,53.4,4040.6607369758576
2022.0,Little River County,Arkansas,6509.0,11865.0,64.4,76.1,52.6,4040.6607369758576
2023.0,Little River County,Arkansas,6565.0,11805.0,65.3,76.2,54.5,4040.6607369758576
2021.0,Live Oak County,Texas,5531.0,11386.0,71.8,82.5,61.2,3081.837016574585
2022.0,Live Oak County,Texas,6079.0,11541.0,71.7,83.2,60.1,3081.837016574585
2023.0,Live Oak County,Texas,6052.0,11584.0,73.7,84.6,62.6,3081.837016574585
2021.0,Livingston County,Illinois,19136.0,35769.0,52.9,62.5,43.2,4071.347678369196
2022.0,Livingston County,Illinois,19780.0,35517.0,50.7,61.1,40.3,4071.347678369196
2023.0,Livingston County,Illinois,19788.0,35320.0,53.6,64.1,43.0,4071.347678369196
2021.0,Livingston County,Kentucky,4857.0,8980.0,58.2,68.0,48.5,4239.766081871345
2022.0,Livingston County,Kentucky,5241.0,8968.0,57.7,68.6,46.9,4239.766081871345
2023.0,Livingston County,Kentucky,5258.0,8892.0,59.6,70.2,49.1,4239.766081871345
2021.0,Livingston County,Michigan,115195.0,195333.0,50.2,59.9,40.5,2425.834913116179
2022.0,Livingston County,Michigan,119233.0,196134.0,48.3,58.4,38.3,2425.834913116179
2023.0,Livingston County,Michigan,119740.0,196757.0,49.8,59.5,40.1,2425.834913116179
2021.0,Livingston County,Missouri,7136.0,14191.0,54.3,64.3,44.3,4183.5543037713815
2022.0,Livingston County,Missouri,7547.0,14335.0,52.5,63.5,41.5,4183.5543037713815
2023.0,Livingston County,Missouri,7586.0,14557.0,55.0,66.0,44.1,4183.5543037713815
2021.0,Livingston County,New York,38499.0,61691.0,49.8,58.9,40.7,2532.783936688577
2022.0,Livingston County,New York,40792.0,61340.0,48.3,58.6,38.0,2532.783936688577
2023.0,Livingston County,New York,40908.0,61158.0,49.9,59.3,40.6,2532.783936688577
2021.0,Livingston Parish,Louisiana,60454.0,146121.0,68.2,78.2,58.3,1968.0975057444468
2022.0,Livingston Parish,Louisiana,64800.0,148056.0,68.2,79.4,56.9,1968.0975057444468
2023.0,Livingston Parish,Louisiana,64995.0,150145.0,70.8,81.4,60.2,1968.0975057444468
2021.0,Llano County,Texas,11964.0,22056.0,67.0,78.9,55.2,4170.491803278688
2022.0,Llano County,Texas,12835.0,22623.0,68.4,81.6,55.1,4170.491803278688
2023.0,Llano County,Texas,12620.0,22875.0,69.8,82.6,57.1,4170.491803278688
2021.0,Logan County,Arkansas,10992.0,21229.0,60.9,72.3,49.4,3658.878504672897
2022.0,Logan County,Arkansas,12168.0,21258.0,60.8,73.0,48.7,3658.878504672897
2023.0,Logan County,Arkansas,12217.0,21400.0,62.8,74.3,51.2,3658.878504672897
2021.0,Logan County,Colorado,8712.0,21006.0,51.5,66.1,36.9,3632.571899704156
2022.0,Logan County,Colorado,9345.0,20792.0,50.0,65.5,34.5,3632.571899704156
2023.0,Logan County,Colorado,9386.0,20619.0,49.7,63.2,36.1,3632.571899704156
2021.0,Logan County,Illinois,16159.0,27979.0,53.9,63.6,44.0,3947.082276187025
2022.0,Logan County,Illinois,16669.0,27666.0,51.9,62.5,41.3,3947.082276187025
2023.0,Logan County,Illinois,16697.0,27590.0,54.8,65.5,44.1,3947.082276187025
2021.0,Logan County,Kansas,1388.0,2710.0,54.5,69.3,39.6,4803.001876172608
2022.0,Logan County,Kansas,1452.0,2703.0,53.6,69.4,37.8,4803.001876172608
2023.0,Logan County,Kansas,1451.0,2665.0,53.6,68.1,39.1,4803.001876172608
2021.0,Logan County,Kentucky,14852.0,27804.0,58.7,68.7,48.6,2786.125941378213
2022.0,Logan County,Kentucky,16058.0,27856.0,57.7,69.1,46.2,2786.125941378213
2023.0,Logan County,Kentucky,16120.0,28283.0,59.1,70.0,48.2,2786.125941378213
2021.0,Logan County,Nebraska,36.0,685.0,50.4,63.6,37.1,
2021.0,Logan County,North Dakota,776.0,1863.0,44.5,56.2,32.9,2996.2546816479403
2022.0,Logan County,North Dakota,835.0,1838.0,39.4,50.2,28.5,2996.2546816479403
2023.0,Logan County,North Dakota,839.0,1869.0,41.3,51.6,31.0,2996.2546816479403
2021.0,Logan County,Ohio,19676.0,46158.0,52.1,61.4,42.8,3178.6699090257725
2022.0,Logan County,Ohio,21204.0,46062.0,50.7,60.4,41.0,3178.6699090257725
2023.0,Logan County,Ohio,21285.0,46057.0,52.7,62.4,42.9,3178.6699090257725
2021.0,Logan County,Oklahoma,18433.0,50900.0,61.1,73.2,49.1,1825.4162816572064
2022.0,Logan County,Oklahoma,21176.0,51924.0,60.9,73.8,48.1,1825.4162816572064
2023.0,Logan County,Oklahoma,21306.0,53029.0,61.4,73.8,49.1,1825.4162816572064
2021.0,Logan County,West Virginia,26377.0,31846.0,55.8,66.7,44.8,6289.940636455056
2022.0,Logan County,West Virginia,20762.0,31206.0,55.2,66.5,44.0,6289.940636455056
2023.0,Logan County,West Virginia,20803.0,30827.0,57.1,68.2,45.9,6289.940636455056
2021.0,Loiza Municipio,Puerto Rico,15756.0,,,,,
2022.0,Loiza Municipio,Puerto Rico,17994.0,,,,,
2023.0,Loiza Municipio,Puerto Rico,17994.0,,,,,
2021.0,Long County,Georgia,1997.0,17108.0,67.3,78.8,55.9,1577.0133714402368
2022.0,Long County,Georgia,5222.0,18395.0,67.9,80.1,55.6,1577.0133714402368
2023.0,Long County,Georgia,5262.0,19594.0,68.3,79.8,56.9,1577.0133714402368
2021.0,Lonoke County,Arkansas,38395.0,74770.0,62.0,72.1,51.9,2187.137891077636
2022.0,Lonoke County,Arkansas,42980.0,75199.0,62.3,73.2,51.4,2187.137891077636
2023.0,Lonoke County,Arkansas,43265.0,75944.0,64.3,74.6,54.0,2187.137891077636
2021.0,Lorain County,Ohio,198537.0,314216.0,52.3,61.0,43.6,3481.1739171463623
2022.0,Lorain County,Ohio,216989.0,316031.0,50.8,59.8,41.8,3481.1739171463623
2023.0,Lorain County,Ohio,218258.0,317910.0,52.5,61.3,43.6,3481.1739171463623
2021.0,Los Alamos County,New Mexico,17922.0,19390.0,49.2,62.7,35.8,2381.1972845093605
2022.0,Los Alamos County,New Mexico,20039.0,19273.0,47.7,60.8,34.5,2381.1972845093605
2023.0,Los Alamos County,New Mexico,20247.0,19444.0,48.1,61.2,34.9,2381.1972845093605
2020.0,Los Angeles County,California,87753.0,9992813.0,63.2,75.4,51.1,2857.799240325167
2021.0,Los Angeles County,California,7833520.0,9809462.0,63.3,75.1,51.5,2857.799240325167
2022.0,Los Angeles County,California,8402430.0,9719765.0,63.8,76.2,51.5,2857.799240325167
2023.0,Los Angeles County,California,8444862.0,9663345.0,60.8,71.8,49.8,2857.799240325167
2021.0,Loudon County,Tennessee,36841.0,56785.0,59.8,70.3,49.2,3223.250977868
2022.0,Loudon County,Tennessee,39278.0,58244.0,59.3,70.5,48.1,3223.250977868
2023.0,Loudon County,Tennessee,39415.0,60591.0,60.4,71.4,49.4,3223.250977868
2021.0,Loudoun County,Virginia,336564.0,428764.0,56.4,66.5,46.2,1523.0997348440576
2022.0,Loudoun County,Virginia,387537.0,432792.0,55.1,65.5,44.6,1523.0997348440576
2023.0,Loudoun County,Virginia,391554.0,436347.0,57.3,67.8,46.9,1523.0997348440576
2021.0,Louisa County,Iowa,5956.0,10724.0,52.1,61.7,42.4,2435.080376676496
2022.0,Louisa County,Iowa,6504.0,10617.0,50.0,60.5,39.5,2435.080376676496
2023.0,Louisa County,Iowa,6532.0,10513.0,53.1,63.7,42.6,2435.080376676496
2021.0,Louisa County,Virginia,17348.0,39016.0,57.6,69.4,45.8,2258.937056802398
2022.0,Louisa County,Virginia,17864.0,40030.0,56.8,68.8,44.8,2258.937056802398
2023.0,Louisa County,Virginia,17924.0,41037.0,58.1,70.4,45.9,2258.937056802398
2021.0,Loup County,Nebraska,172.0,604.0,50.3,63.1,37.4,
2022.0,Loup County,Nebraska,207.0,601.0,48.7,62.7,34.7,
2023.0,Loup County,Nebraska,208.0,592.0,49.0,61.8,36.2,
2021.0,Love County,Oklahoma,5035.0,10237.0,63.5,74.1,52.9,4059.82905982906
2022.0,Love County,Oklahoma,5555.0,10174.0,64.0,75.9,52.1,4059.82905982906
2023.0,Love County,Oklahoma,5596.0,10296.0,65.4,76.7,54.0,4059.82905982906
2022.0,Loving County,Texas,45.0,44.0,65.3,80.6,49.9,
2023.0,Loving County,Texas,44.0,43.0,67.5,82.7,52.4,
2021.0,Lowndes County,Alabama,5796.0,9945.0,66.4,77.5,55.3,3354.944941854482
2022.0,Lowndes County,Alabama,6566.0,9783.0,65.6,77.5,53.6,3354.944941854482
2023.0,Lowndes County,Alabama,6590.0,9717.0,67.1,78.9,55.4,3354.944941854482
2021.0,Lowndes County,Georgia,36796.0,118916.0,66.7,77.7,55.7,3844.6881834448936
2022.0,Lowndes County,Georgia,55902.0,119499.0,67.4,79.3,55.3,3844.6881834448936
2023.0,Lowndes County,Georgia,56145.0,120712.0,67.9,79.7,56.0,3844.6881834448936
2021.0,Lowndes County,Mississippi,32136.0,58160.0,64.4,75.2,53.5,5329.678962344849
2022.0,Lowndes County,Mississippi,34972.0,57671.0,64.4,76.4,52.4,5329.678962344849
2023.0,Lowndes County,Mississippi,35254.0,57283.0,65.2,76.8,53.7,5329.678962344849
2021.0,Lubbock County,Texas,164989.0,314642.0,61.1,74.8,47.4,4796.535177914875
2022.0,Lubbock County,Texas,177568.0,317761.0,61.4,75.8,46.9,4796.535177914875
2023.0,Lubbock County,Texas,178221.0,320940.0,62.6,76.8,48.4,4796.535177914875
2021.0,Lucas County,Iowa,4027.0,8706.0,51.7,61.8,41.5,4035.669372356236
2022.0,Lucas County,Iowa,4268.0,8702.0,49.8,60.9,38.6,4035.669372356236
2023.0,Lucas County,Iowa,4292.0,8747.0,52.6,63.6,41.6,4035.669372356236
2021.0,Lucas County,Ohio,255461.0,429482.0,53.8,62.9,44.8,5292.56094236211
2022.0,Lucas County,Ohio,276250.0,426719.0,52.4,61.7,43.1,5292.56094236211
2023.0,Lucas County,Ohio,277946.0,425484.0,54.1,63.2,45.0,5292.56094236211
2021.0,Luce County,Michigan,2875.0,5977.0,43.4,52.6,34.1,4118.104118104118
2022.0,Luce County,Michigan,3019.0,6274.0,40.1,49.5,30.8,4118.104118104118
2023.0,Luce County,Michigan,3023.0,6435.0,42.6,51.3,33.8,4118.104118104118
2021.0,Lumpkin County,Georgia,3410.0,32843.0,58.6,69.7,47.5,2572.4658233592377
2022.0,Lumpkin County,Georgia,13410.0,34706.0,58.4,70.0,46.8,2572.4658233592377
2023.0,Lumpkin County,Georgia,13453.0,35258.0,59.4,70.8,47.9,2572.4658233592377
2021.0,Luna County,New Mexico,19302.0,25471.0,62.0,78.2,45.9,3456.312213619845
2022.0,Luna County,New Mexico,23125.0,25693.0,60.9,76.7,45.1,3456.312213619845
2023.0,Luna County,New Mexico,23486.0,25316.0,62.7,78.5,46.9,3456.312213619845
2021.0,Lunenburg County,Virginia,6311.0,12001.0,58.7,69.6,47.8,2276.125602259511
2022.0,Lunenburg County,Virginia,6849.0,12002.0,58.3,69.4,47.3,2276.125602259511
2023.0,Lunenburg County,Virginia,6879.0,12038.0,59.1,70.2,47.9,2276.125602259511
2021.0,Luquillo Municipio,Puerto Rico,13733.0,,,,,
2022.0,Luquillo Municipio,Puerto Rico,15605.0,,,,,
2023.0,Luquillo Municipio,Puerto Rico,15606.0,,,,,
2021.0,Luzerne County,Pennsylvania,236036.0,325942.0,49.6,59.0,40.3,4697.48433051914
2022.0,Luzerne County,Pennsylvania,245796.0,326496.0,48.4,58.6,38.2,4697.48433051914
2023.0,Luzerne County,Pennsylvania,249803.0,327388.0,50.3,60.2,40.4,4697.48433051914
2021.0,Lycoming County,Pennsylvania,69081.0,113561.0,50.1,60.1,40.1,5005.14531067031
2022.0,Lycoming County,Pennsylvania,68397.0,113034.0,48.5,59.5,37.6,5005.14531067031
2023.0,Lycoming County,Pennsylvania,68919.0,112724.0,50.5,60.8,40.1,5005.14531067031
2021.0,Lyman County,South Dakota,3010.0,3763.0,49.9,62.5,37.3,1700.4048582995952
2022.0,Lyman County,South Dakota,3413.0,3705.0,47.2,60.8,33.5,1700.4048582995952
2023.0,Lyman County,South Dakota,3444.0,3705.0,48.4,60.7,36.1,1700.4048582995952
2021.0,Lynchburg city,Virginia,29085.0,79114.0,,,,8195.134217640032
2022.0,Lynchburg city,Virginia,29361.0,79228.0,,,,8195.134217640032
2023.0,Lynchburg city,Virginia,29379.0,79535.0,,,,8195.134217640032
2021.0,Lynn County,Texas,2542.0,5645.0,61.5,74.7,48.3,2412.775559798646
2022.0,Lynn County,Texas,2738.0,5738.0,62.5,76.5,48.4,2412.775559798646
2023.0,Lynn County,Texas,2728.0,5761.0,63.5,77.3,49.8,2412.775559798646
2021.0,Lyon County,Iowa,5204.0,12040.0,48.2,58.8,37.6,2393.7033430704314
2022.0,Lyon County,Iowa,5878.0,12177.0,45.5,57.2,33.9,2393.7033430704314
2023.0,Lyon County,Iowa,5963.0,12324.0,47.4,58.1,36.7,2393.7033430704314
2021.0,Lyon County,Kansas,20162.0,32028.0,56.9,67.6,46.1,2962.2031580256125
2022.0,Lyon County,Kansas,21778.0,32031.0,55.8,67.9,43.6,2962.2031580256125
2023.0,Lyon County,Kansas,21904.0,32172.0,57.8,70.0,45.7,2962.2031580256125
2021.0,Lyon County,Kentucky,5205.0,8435.0,58.1,67.7,48.5,3428.758027647763
2022.0,Lyon County,Kentucky,5524.0,9099.0,58.2,69.2,47.2,3428.758027647763
2023.0,Lyon County,Kentucky,5554.0,9187.0,59.9,70.4,49.5,3428.758027647763
2021.0,Lyon County,Minnesota,14671.0,25492.0,47.3,57.5,37.1,2937.8220002359694
2022.0,Lyon County,Minnesota,15891.0,25433.0,43.8,54.3,33.4,2937.8220002359694
2023.0,Lyon County,Minnesota,16003.0,25427.0,46.6,57.2,36.1,2937.8220002359694
2021.0,Lyon County,Nevada,26434.0,60961.0,53.3,67.6,39.0,2588.5623891472123
2022.0,Lyon County,Nevada,29274.0,61628.0,52.1,66.7,37.5,2588.5623891472123
2023.0,Lyon County,Nevada,29149.0,62583.0,50.2,63.9,36.4,2588.5623891472123
2021.0,Mackinac County,Michigan,8718.0,10907.0,44.4,53.2,35.7,3953.55266795687
2022.0,Mackinac County,Michigan,9127.0,10962.0,41.4,50.4,32.3,3953.55266795687
2023.0,Mackinac County,Michigan,9133.0,10851.0,43.9,52.3,35.4,3953.55266795687
2021.0,Macomb County,Michigan,495673.0,877646.0,51.9,60.5,43.3,3364.86874086534
2022.0,Macomb County,Michigan,514661.0,874235.0,50.1,59.1,41.0,3364.86874086534
2023.0,Macomb County,Michigan,516191.0,875101.0,51.8,60.1,43.4,3364.86874086534
2021.0,Macon County,Alabama,10235.0,18905.0,64.7,75.6,53.7,2885.138813282526
2022.0,Macon County,Alabama,11359.0,18532.0,64.4,76.2,52.6,2885.138813282526
2023.0,Macon County,Alabama,11436.0,18370.0,65.8,76.8,54.8,2885.138813282526
